time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 60, 257, 100, 516, 0, 53, 4.283333333333333, 0
1, 1, 90, 392, 100, 516, 0, 53, 4.355555555555555, 0
1, 2, 120, 531, 100, 526, 0, 54, 4.73, 0
1, 3, 150, 664, 100, 526, 0, 54, 4.5, 0
2, 4, 180, 814, 100, 533, 0, 55, 4.68, 0
2, 5, 210, 976, 100, 533, 0, 55, 4.88, 0
2, 6, 240, 1188, 100, 533, 0, 55, 5.58, 0
2, 7, 270, 1384, 100, 533, 0, 55, 6.17, 0
3, 8, 300, 1593, 100, 537, 0, 55, 6.7, 0
3, 9, 330, 1788, 100, 537, 0, 55, 6.62, 0
3, 10, 360, 1981, 100, 537, 0, 55, 6.58, 0
4, 11, 390, 2130, 100, 537, 0, 55, 6.01, 0
4, 12, 420, 2270, 100, 543, 0, 56, 5.37, 0
4, 13, 450, 2448, 100, 543, 0, 56, 5.22, 0
4, 14, 480, 2589, 100, 543, 0, 56, 4.94, 0
4, 15, 510, 2741, 100, 543, 0, 56, 5.2, 0
4, 16, 540, 2877, 100, 543, 0, 56, 4.79, 0
5, 17, 570, 3018, 100, 543, 0, 56, 4.67, 0
5, 18, 600, 3194, 100, 543, 0, 56, 5.08, 0
5, 19, 630, 3307, 99, 543, 0, 56, 4.75, 0
5, 20, 660, 3408, 99, 543, 0, 56, 4.36, 0
5, 21, 690, 3546, 100, 543, 0, 56, 4.02, 0
5, 22, 720, 3647, 99, 543, 0, 56, 3.78, 0
5, 23, 750, 3759, 100, 552, 0, 56, 3.88, 0
6, 24, 780, 3856, 99, 559, 0, 57, 3.43, 0
6, 25, 810, 3939, 100, 559, 0, 57, 3.19, 0
6, 26, 840, 4005, 100, 559, 0, 57, 2.76, 0
6, 27, 870, 4086, 100, 559, 0, 57, 2.62, 0
6, 28, 900, 4168, 100, 559, 0, 57, 2.57, 0
6, 29, 930, 4241, 99, 559, 0, 57, 2.56, 0
6, 30, 960, 4311, 99, 559, 0, 57, 2.45, 0
6, 31, 990, 4394, 99, 559, 0, 57, 2.6, 0
6, 32, 1020, 4459, 99, 559, 0, 57, 2.44, 0
7, 33, 1050, 4540, 99, 559, 0, 57, 2.49, 0
7, 34, 1080, 4598, 100, 559, 0, 57, 2.3, 0
7, 35, 1110, 4661, 99, 559, 0, 57, 2.24, 0
7, 36, 1140, 4716, 100, 559, 0, 57, 2.12, 0
7, 37, 1170, 4783, 99, 559, 0, 57, 2.01, 0
7, 38, 1200, 4930, 100, 559, 0, 57, 2.89, 0
7, 39, 1230, 5082, 100, 559, 0, 57, 3.83, 0
8, 40, 1260, 5192, 99, 560, 0, 57, 4.38, 0
8, 41, 1290, 5294, 100, 560, 0, 57, 4.13, 0
8, 42, 1320, 5380, 99, 560, 0, 57, 3.36, 0
8, 43, 1350, 5466, 99, 560, 0, 57, 3.17, 0
8, 44, 1380, 5556, 99, 560, 0, 57, 2.92, 0
9, 45, 1410, 5617, 99, 561, 0, 57, 2.6, 0
9, 46, 1440, 5687, 100, 567, 0, 57, 2.52, 0
