time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
1, 0, 60, 311, 100, 515, 0, 54, 5.183333333333334, 0
1, 1, 90, 489, 100, 515, 0, 54, 5.433333333333334, 0
1, 2, 120, 666, 100, 523, 0, 54, 6.01, 0
2, 3, 150, 843, 100, 529, 0, 55, 6.05, 0
2, 4, 180, 1021, 100, 529, 0, 55, 5.76, 0
2, 5, 210, 1186, 100, 529, 0, 55, 5.75, 0
2, 6, 240, 1371, 100, 529, 0, 55, 5.94, 0
3, 7, 270, 1514, 99, 532, 0, 55, 5.49, 0
3, 8, 300, 1659, 100, 532, 0, 55, 5.26, 0
3, 9, 330, 1807, 100, 532, 0, 55, 5.03, 0
3, 10, 360, 1922, 100, 537, 0, 55, 4.57, 0
3, 11, 390, 2085, 100, 537, 0, 55, 4.66, 0
3, 12, 420, 2273, 100, 537, 0, 55, 5.25, 0
4, 13, 450, 2425, 100, 539, 0, 55, 5.47, 0
4, 14, 480, 2568, 100, 539, 0, 55, 5.17, 0
4, 15, 510, 2701, 100, 539, 0, 55, 4.96, 0
4, 16, 540, 2858, 99, 539, 0, 55, 4.96, 0
4, 17, 570, 3021, 100, 539, 0, 55, 4.93, 0
4, 18, 600, 3169, 100, 539, 0, 55, 5.14, 0
5, 19, 630, 3332, 100, 539, 0, 55, 5.19, 0
5, 20, 660, 3467, 99, 539, 0, 55, 4.97, 0
5, 21, 690, 3587, 100, 545, 0, 56, 4.72, 0
5, 22, 720, 3715, 99, 545, 0, 56, 4.34, 0
5, 23, 750, 3832, 100, 545, 0, 56, 4.12, 0
5, 24, 780, 3937, 100, 552, 0, 56, 3.8, 0
5, 25, 810, 4019, 99, 552, 0, 56, 3.36, 0
6, 26, 840, 4156, 100, 552, 0, 56, 3.5, 0
6, 27, 870, 4261, 99, 552, 0, 56, 3.6, 0
6, 28, 900, 4349, 100, 554, 0, 57, 3.64, 0
6, 29, 930, 4457, 99, 554, 0, 57, 3.44, 0
6, 30, 960, 4556, 100, 554, 0, 57, 3.33, 0
6, 31, 990, 4643, 100, 554, 0, 57, 3.23, 0
6, 32, 1020, 4718, 99, 556, 0, 57, 3.09, 0
6, 33, 1050, 4792, 99, 558, 0, 57, 2.63, 0
7, 34, 1080, 4849, 100, 558, 0, 57, 2.32, 0
7, 35, 1110, 4923, 100, 561, 0, 58, 2.3, 0
7, 36, 1140, 5035, 99, 561, 0, 58, 2.7, 0
7, 37, 1170, 5098, 100, 563, 0, 58, 2.65, 0
7, 38, 1200, 5169, 99, 565, 0, 58, 2.76, 0
7, 39, 1230, 5221, 100, 565, 0, 58, 2.15, 0
7, 40, 1260, 5288, 100, 565, 0, 58, 2.11, 0
7, 41, 1290, 5353, 100, 565, 0, 58, 2.09, 0
7, 42, 1320, 5416, 99, 565, 0, 58, 2.1, 0
7, 43, 1350, 5479, 99, 565, 0, 58, 2.2, 0
8, 44, 1380, 5538, 99, 565, 0, 58, 2.09, 0
8, 45, 1410, 5599, 99, 565, 0, 58, 2.05, 0
8, 46, 1440, 5654, 99, 567, 0, 59, 1.97, 0
8, 47, 1470, 5721, 99, 567, 0, 59, 2.01, 0
8, 48, 1500, 5789, 99, 567, 0, 59, 2.15, 0
8, 49, 1530, 5861, 99, 567, 0, 59, 2.28, 0
8, 50, 1560, 5930, 99, 567, 0, 59, 2.36, 0
8, 51, 1590, 5989, 100, 567, 0, 59, 2.2, 0
8, 52, 1620, 6058, 99, 567, 0, 59, 2.2, 0
8, 53, 1650, 6140, 100, 567, 0, 59, 2.39, 0
8, 54, 1680, 6203, 100, 567, 0, 59, 2.33, 0
9, 55, 1710, 6274, 99, 567, 0, 59, 2.46, 0
9, 56, 1740, 6344, 100, 567, 0, 59, 2.33, 0
9, 57, 1770, 6408, 99, 567, 0, 59, 2.25, 0
9, 58, 1800, 6468, 99, 567, 0, 59, 2.21, 0
9, 59, 1830, 6521, 100, 567, 0, 59, 2.04, 0
9, 60, 1860, 6581, 100, 567, 0, 59, 1.98, 0
9, 61, 1890, 6655, 99, 567, 0, 59, 2.11, 0
9, 62, 1920, 6719, 100, 567, 0, 59, 2.16, 0
10, 63, 1950, 6795, 99, 567, 0, 59, 2.31, 0
10, 64, 1980, 6869, 99, 567, 0, 59, 2.43, 0
10, 65, 2010, 6954, 100, 567, 0, 59, 2.58, 0
10, 66, 2040, 7034, 99, 567, 0, 59, 2.61, 0
10, 67, 2070, 7100, 100, 567, 0, 59, 2.51, 0
10, 68, 2100, 7167, 99, 567, 0, 59, 2.48, 0
10, 69, 2130, 7234, 99, 567, 0, 59, 2.32, 0
11, 70, 2160, 7293, 99, 567, 0, 59, 2.12, 0
11, 71, 2190, 7366, 99, 567, 0, 59, 2.28, 0
11, 72, 2220, 7437, 99, 567, 0, 59, 2.23, 0
11, 73, 2250, 7510, 99, 568, 0, 59, 2.41, 0
11, 74, 2280, 7596, 99, 568, 0, 59, 2.59, 0
11, 75, 2310, 7672, 99, 570, 0, 59, 2.57, 0
11, 76, 2340, 7732, 99, 570, 0, 59, 2.46, 0
12, 77, 2370, 7861, 100, 570, 0, 59, 2.97, 0
12, 78, 2400, 7951, 100, 570, 0, 59, 3.08, 0
12, 79, 2430, 8070, 99, 570, 0, 59, 3.61, 0
12, 80, 2460, 8135, 99, 570, 0, 59, 3.14, 0
12, 81, 2490, 8213, 100, 570, 0, 59, 3.0, 0
12, 82, 2520, 8319, 99, 571, 0, 59, 2.81, 0
12, 83, 2550, 8456, 99, 571, 0, 59, 3.39, 0
12, 84, 2580, 8584, 99, 571, 0, 59, 3.93, 0
12, 85, 2610, 8694, 99, 571, 0, 59, 4.13, 0
13, 86, 2640, 8783, 99, 571, 0, 59, 3.88, 0
13, 87, 2670, 8862, 99, 571, 0, 59, 3.3, 0
13, 88, 2700, 8958, 99, 571, 0, 59, 3.04, 0
13, 89, 2730, 9043, 99, 571, 0, 59, 2.86, 0
14, 90, 2760, 9140, 99, 571, 0, 59, 2.99, 0
14, 91, 2790, 9209, 99, 571, 0, 59, 2.81, 0
14, 92, 2820, 9272, 100, 588, 0, 60, 2.51, 0
14, 93, 2850, 9328, 99, 588, 0, 60, 2.16, 0
14, 94, 2880, 9401, 99, 623, 0, 63, 2.11, 0
14, 95, 2910, 9489, 99, 648, 0, 65, 2.36, 0
14, 96, 2940, 9558, 99, 648, 0, 65, 2.48, 0
14, 97, 2970, 9635, 99, 652, 0, 66, 2.65, 0
14, 98, 3000, 9705, 99, 654, 0, 66, 2.46, 0
14, 99, 3030, 9759, 99, 656, 0, 67, 2.29, 0
15, 100, 3060, 9821, 100, 656, 0, 67, 2.15, 0
15, 101, 3090, 9879, 99, 657, 0, 67, 2.04, 0
15, 102, 3120, 9937, 99, 657, 0, 67, 1.98, 0
15, 103, 3150, 9995, 99, 657, 0, 67, 1.93, 0
15, 104, 3180, 10055, 99, 657, 0, 67, 1.91, 0
15, 105, 3210, 10124, 99, 657, 0, 67, 2.01, 0
15, 106, 3240, 10194, 100, 657, 0, 67, 2.19, 0
15, 107, 3270, 10291, 99, 657, 0, 67, 2.56, 0
15, 108, 3300, 10422, 99, 661, 0, 67, 3.26, 0
16, 109, 3330, 10497, 100, 661, 0, 67, 3.32, 0
16, 110, 3360, 10569, 99, 666, 0, 67, 3.01, 0
16, 111, 3390, 10644, 99, 671, 0, 68, 2.44, 0
16, 112, 3420, 10711, 99, 671, 0, 68, 2.3, 0
16, 113, 3450, 10780, 100, 672, 0, 68, 2.41, 0
16, 114, 3480, 10842, 99, 672, 0, 68, 2.23, 0
16, 115, 3510, 10898, 99, 672, 0, 68, 2.15, 0
16, 116, 3540, 10968, 99, 672, 0, 68, 2.15, 0
16, 117, 3570, 11024, 99, 672, 0, 68, 2.07, 0
16, 118, 3600, 11086, 99, 672, 0, 68, 2.07, 0
17, 119, 3630, 11145, 99, 672, 0, 68, 2.07, 0
17, 120, 3660, 11224, 99, 672, 0, 68, 2.2, 0
17, 121, 3690, 11285, 99, 672, 0, 68, 2.23, 0
17, 122, 3720, 11352, 99, 673, 0, 68, 2.27, 0
17, 123, 3750, 11431, 99, 673, 0, 68, 2.38, 0
17, 124, 3780, 11497, 99, 673, 0, 68, 2.29, 0
17, 125, 3810, 11553, 99, 673, 0, 68, 2.23, 0
17, 126, 3840, 11608, 99, 675, 0, 68, 2.08, 0
18, 127, 3870, 11676, 99, 678, 0, 69, 2.05, 0
18, 128, 3900, 11742, 99, 679, 0, 69, 2.08, 0
18, 129, 3930, 11801, 99, 681, 0, 69, 2.1, 0
18, 130, 3960, 11859, 99, 682, 0, 69, 2.09, 0
18, 131, 3990, 11917, 99, 682, 0, 69, 2.01, 0
18, 132, 4020, 11969, 99, 682, 0, 69, 1.87, 0
18, 133, 4050, 12033, 99, 683, 0, 69, 1.9, 0
18, 134, 4080, 12089, 99, 683, 0, 69, 1.92, 0
18, 135, 4110, 12145, 99, 683, 0, 69, 1.91, 0
18, 136, 4140, 12215, 99, 683, 0, 69, 2.05, 0
18, 137, 4170, 12275, 99, 683, 0, 69, 2.08, 0
19, 138, 4200, 12331, 99, 683, 0, 69, 2.03, 0
19, 139, 4230, 12401, 99, 683, 0, 69, 2.13, 0
19, 140, 4260, 12473, 99, 683, 0, 69, 2.18, 0
19, 141, 4290, 12531, 99, 686, 0, 69, 2.17, 0
19, 142, 4320, 12594, 99, 688, 0, 69, 2.25, 0
19, 143, 4350, 12652, 99, 688, 0, 69, 2.09, 0
20, 144, 4380, 12708, 99, 688, 0, 69, 1.95, 0
20, 145, 4410, 12765, 99, 688, 0, 69, 1.93, 0
20, 146, 4440, 12829, 99, 690, 0, 70, 1.97, 0
20, 147, 4470, 12886, 99, 690, 0, 70, 1.99, 0
20, 148, 4500, 12938, 99, 690, 0, 70, 1.9, 0
20, 149, 4530, 12998, 99, 691, 0, 70, 1.96, 0
20, 150, 4560, 13050, 99, 691, 0, 70, 1.83, 0
20, 151, 4590, 13119, 99, 692, 0, 70, 1.99, 0
20, 152, 4620, 13176, 99, 692, 0, 70, 1.97, 0
21, 153, 4650, 13235, 99, 692, 0, 70, 2.03, 0
21, 154, 4680, 13288, 99, 692, 0, 70, 1.9, 0
21, 155, 4710, 13354, 99, 692, 0, 70, 1.96, 0
21, 156, 4740, 13414, 99, 692, 0, 70, 1.97, 0
21, 157, 4770, 13469, 100, 692, 0, 70, 1.98, 0
21, 158, 4800, 13535, 99, 693, 0, 70, 2.03, 0
21, 159, 4830, 13594, 99, 693, 0, 70, 2.02, 0
21, 160, 4860, 13646, 99, 693, 0, 70, 1.95, 0
21, 161, 4890, 13699, 99, 693, 0, 70, 1.86, 0
22, 162, 4920, 13762, 99, 693, 0, 70, 1.86, 0
22, 163, 4950, 13830, 99, 693, 0, 70, 2.02, 0
22, 164, 4980, 13895, 99, 694, 0, 70, 2.12, 0
22, 165, 5010, 13950, 99, 695, 0, 70, 2.13, 0
22, 166, 5040, 14018, 99, 695, 0, 70, 2.15, 0
22, 167, 5070, 14124, 99, 695, 0, 70, 2.5, 0
22, 168, 5100, 14204, 99, 695, 0, 70, 2.67, 0
22, 169, 5130, 14320, 99, 695, 0, 70, 3.3, 0
22, 170, 5160, 14435, 99, 695, 0, 70, 3.67, 0
22, 171, 5190, 14521, 99, 695, 0, 70, 3.34, 0
22, 172, 5220, 14605, 99, 695, 0, 70, 3.22, 0
22, 173, 5250, 14683, 100, 695, 0, 70, 2.72, 0
23, 174, 5280, 14750, 99, 695, 0, 70, 2.64, 0
23, 175, 5310, 14815, 99, 695, 0, 70, 2.48, 0
23, 176, 5340, 14874, 99, 695, 0, 70, 2.22, 0
23, 177, 5370, 14939, 99, 695, 0, 70, 2.13, 0
23, 178, 5400, 14996, 99, 695, 0, 70, 2.03, 0
23, 179, 5430, 15056, 99, 695, 0, 70, 2.0, 0
23, 180, 5460, 15121, 99, 695, 0, 70, 2.03, 0
23, 181, 5490, 15181, 99, 695, 0, 70, 2.06, 0
23, 182, 5520, 15244, 99, 695, 0, 70, 2.09, 0
23, 183, 5550, 15298, 99, 695, 0, 70, 2.04, 0
23, 184, 5580, 15368, 99, 695, 0, 70, 2.11, 0
23, 185, 5610, 15443, 98, 695, 0, 70, 2.2, 0
24, 186, 5640, 15503, 99, 695, 0, 70, 2.24, 0
24, 187, 5670, 15561, 99, 695, 0, 70, 2.26, 0
24, 188, 5700, 15633, 99, 695, 0, 70, 2.21, 0
24, 189, 5730, 15695, 99, 695, 0, 70, 2.14, 0
24, 190, 5760, 15761, 99, 695, 0, 70, 2.2, 0
24, 191, 5790, 15831, 99, 699, 0, 70, 2.26, 0
24, 192, 5820, 15903, 99, 701, 0, 70, 2.31, 0
24, 193, 5850, 15959, 99, 702, 0, 70, 2.22, 0
24, 194, 5880, 16018, 99, 702, 0, 70, 2.09, 0
24, 195, 5910, 16085, 99, 702, 0, 70, 2.1, 0
24, 196, 5940, 16144, 99, 703, 0, 70, 2.02, 0
24, 197, 5970, 16202, 99, 703, 0, 70, 2.03, 0
24, 198, 6000, 16269, 99, 703, 0, 70, 2.13, 0
24, 199, 6030, 16325, 99, 703, 0, 70, 2.0, 0
25, 200, 6060, 16393, 100, 703, 0, 70, 2.1, 0
25, 201, 6090, 16463, 99, 703, 0, 70, 2.19, 0
25, 202, 6120, 16532, 99, 703, 0, 70, 2.24, 0
25, 203, 6150, 16602, 99, 703, 0, 70, 2.36, 0
25, 204, 6180, 16659, 99, 703, 0, 70, 2.19, 0
25, 205, 6210, 16730, 99, 703, 0, 70, 2.15, 0
25, 206, 6240, 16790, 99, 703, 0, 70, 2.11, 0
25, 207, 6270, 16856, 99, 703, 0, 70, 2.17, 0
25, 208, 6300, 16914, 99, 703, 0, 70, 2.09, 0
25, 209, 6330, 16980, 99, 703, 0, 70, 2.1, 0
25, 210, 6360, 17028, 99, 703, 0, 70, 2.02, 0
25, 211, 6390, 17094, 99, 703, 0, 70, 2.01, 0
25, 212, 6420, 17151, 99, 703, 0, 70, 1.99, 0
