time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
1, 0, 102, 521, 100, 541, 0, 55, 5.19, 0
1, 1, 154, 935, 100, 541, 0, 55, 7.18, 0
2, 2, 206, 1301, 100, 541, 0, 55, 7.46, 0
3, 3, 258, 1778, 100, 541, 0, 55, 8.21, 0
3, 4, 310, 2257, 100, 545, 0, 56, 9.19, 0
4, 5, 362, 2793, 100, 545, 0, 56, 9.79, 0
5, 6, 414, 3284, 100, 545, 0, 56, 9.81, 0
5, 7, 466, 3728, 99, 548, 0, 56, 8.99, 0
6, 8, 518, 4191, 99, 550, 0, 56, 8.8, 0
7, 9, 570, 4651, 99, 550, 0, 56, 8.86, 0
7, 10, 622, 5097, 100, 550, 0, 56, 8.69, 0
8, 11, 674, 5554, 99, 557, 0, 57, 8.72, 0
9, 12, 726, 5956, 100, 557, 0, 57, 8.15, 0
9, 13, 778, 6348, 100, 557, 0, 57, 7.71, 0
10, 14, 830, 6727, 100, 557, 0, 57, 7.36, 0
10, 15, 882, 7101, 100, 575, 0, 58, 7.3, 0
10, 16, 934, 7444, 100, 578, 0, 58, 6.79, 0
11, 17, 986, 7820, 99, 578, 0, 58, 6.9, 0
12, 18, 1038, 8177, 99, 578, 0, 58, 6.97, 0
12, 19, 1090, 8537, 99, 578, 0, 58, 6.93, 0
12, 20, 1142, 8836, 100, 578, 0, 58, 6.34, 0
13, 21, 1194, 9131, 99, 578, 0, 58, 5.72, 0
13, 22, 1246, 9425, 100, 579, 0, 58, 5.61, 0
14, 23, 1298, 9709, 100, 581, 0, 59, 5.58, 0
14, 24, 1350, 9996, 99, 581, 0, 59, 5.53, 0
14, 25, 1402, 10276, 99, 581, 0, 59, 5.5, 0
15, 26, 1454, 10535, 100, 581, 0, 59, 5.19, 0
15, 27, 1506, 10810, 99, 614, 0, 61, 5.1, 0
15, 28, 1558, 11068, 99, 614, 0, 61, 5.05, 0
16, 29, 1610, 11345, 99, 616, 0, 62, 5.18, 0
16, 30, 1662, 11616, 99, 618, 0, 62, 5.19, 0
17, 31, 1714, 11855, 99, 618, 0, 62, 4.93, 0
17, 32, 1766, 12131, 100, 618, 0, 62, 5.0, 0
18, 33, 1818, 12368, 100, 620, 0, 62, 4.91, 0
18, 34, 1870, 12633, 99, 622, 0, 62, 4.84, 0
19, 35, 1922, 12896, 99, 645, 0, 64, 5.06, 0
19, 36, 1974, 13202, 99, 651, 0, 65, 5.48, 0
19, 37, 2026, 13467, 99, 651, 0, 65, 5.47, 0
20, 38, 2078, 13722, 100, 651, 0, 65, 5.1, 0
20, 39, 2130, 13949, 100, 652, 0, 65, 4.69, 0
21, 40, 2182, 14248, 100, 653, 0, 65, 5.11, 0
21, 41, 2234, 14504, 99, 653, 0, 65, 5.23, 0
21, 42, 2286, 14794, 99, 653, 0, 65, 5.28, 0
22, 43, 2338, 15037, 99, 653, 0, 65, 5.12, 0
22, 44, 2390, 15271, 99, 654, 0, 65, 4.48, 0
22, 45, 2442, 15515, 99, 656, 0, 65, 4.61, 0
22, 46, 2494, 15748, 100, 664, 0, 66, 4.59, 0
23, 47, 2546, 15985, 99, 664, 0, 66, 4.55, 0
23, 48, 2598, 16207, 99, 669, 0, 67, 4.4, 0
23, 49, 2650, 16447, 99, 669, 0, 67, 4.44, 0
23, 50, 2702, 16684, 99, 670, 0, 67, 4.55, 0
24, 51, 2754, 16908, 99, 671, 0, 67, 4.45, 0
24, 52, 2806, 17097, 99, 671, 0, 67, 3.95, 0
24, 53, 2858, 17319, 99, 672, 0, 67, 3.95, 0
25, 54, 2910, 17505, 100, 672, 0, 67, 3.93, 0
25, 55, 2962, 17716, 99, 678, 0, 67, 3.87, 0
25, 56, 3014, 17902, 99, 678, 0, 67, 3.84, 0
25, 57, 3066, 18078, 99, 681, 0, 68, 3.46, 0
26, 58, 3118, 18268, 99, 681, 0, 68, 3.51, 0
26, 59, 3170, 18452, 99, 681, 0, 68, 3.54, 0
26, 60, 3222, 18633, 100, 684, 0, 68, 3.49, 0
26, 61, 3274, 18785, 99, 694, 0, 69, 3.26, 0
27, 62, 3326, 18956, 99, 694, 0, 69, 3.14, 0
27, 63, 3378, 19156, 99, 696, 0, 69, 3.63, 0
27, 64, 3430, 19334, 99, 696, 0, 69, 3.58, 0
27, 65, 3482, 19519, 99, 698, 0, 69, 3.54, 0
28, 66, 3534, 19708, 99, 698, 0, 69, 3.57, 0
28, 67, 3586, 19886, 99, 698, 0, 69, 3.46, 0
28, 68, 3638, 20067, 99, 698, 0, 69, 3.48, 0
28, 69, 3690, 20237, 99, 698, 0, 69, 3.36, 0
28, 70, 3742, 20437, 100, 698, 0, 69, 3.58, 0
29, 71, 3794, 20609, 99, 701, 0, 70, 3.62, 0
29, 72, 3846, 20767, 99, 701, 0, 70, 3.21, 0
29, 73, 3898, 20956, 99, 701, 0, 70, 3.35, 0
29, 74, 3950, 21110, 99, 704, 0, 70, 3.25, 0
29, 75, 4002, 21259, 99, 704, 0, 70, 2.92, 0
30, 76, 4054, 21424, 99, 704, 0, 70, 3.07, 0
30, 77, 4106, 21572, 99, 704, 0, 70, 3.01, 0
30, 78, 4158, 21723, 99, 704, 0, 70, 2.88, 0
30, 79, 4210, 21863, 99, 704, 0, 70, 2.8, 0
30, 80, 4262, 22028, 99, 706, 0, 70, 2.91, 0
30, 81, 4314, 22188, 99, 706, 0, 70, 3.09, 0
31, 82, 4366, 22338, 99, 706, 0, 70, 2.96, 0
31, 83, 4418, 22493, 99, 706, 0, 70, 2.91, 0
31, 84, 4470, 22644, 99, 706, 0, 70, 2.94, 0
31, 85, 4522, 22786, 99, 706, 0, 70, 2.81, 0
31, 86, 4574, 22942, 99, 706, 0, 70, 2.84, 0
32, 87, 4626, 23114, 99, 706, 0, 70, 3.16, 0
32, 88, 4678, 23259, 99, 707, 0, 70, 3.07, 0
32, 89, 4730, 23400, 99, 708, 0, 70, 2.74, 0
32, 90, 4782, 23548, 99, 708, 0, 70, 2.8, 0
32, 91, 4834, 23693, 99, 708, 0, 70, 2.82, 0
33, 92, 4886, 23829, 99, 708, 0, 70, 2.69, 0
33, 93, 4938, 23970, 99, 708, 0, 70, 2.65, 0
33, 94, 4990, 24115, 99, 708, 0, 70, 2.74, 0
33, 95, 5042, 24269, 99, 708, 0, 70, 2.9, 0
34, 96, 5094, 24412, 99, 708, 0, 70, 2.87, 0
34, 97, 5146, 24558, 99, 708, 0, 70, 2.78, 0
34, 98, 5198, 24699, 99, 708, 0, 70, 2.77, 0
34, 99, 5250, 24855, 99, 708, 0, 70, 2.84, 0
34, 100, 5302, 24997, 99, 708, 0, 70, 2.9, 0
35, 101, 5354, 25129, 99, 708, 0, 70, 2.63, 0
35, 102, 5406, 25264, 99, 708, 0, 70, 2.54, 0
35, 103, 5458, 25406, 99, 708, 0, 70, 2.66, 0
36, 104, 5510, 25549, 99, 708, 0, 70, 2.74, 0
36, 105, 5562, 25700, 99, 708, 0, 70, 2.81, 0
36, 106, 5614, 25844, 99, 708, 0, 70, 2.84, 0
37, 107, 5666, 25986, 99, 710, 0, 71, 2.76, 0
37, 108, 5718, 26131, 99, 710, 0, 71, 2.76, 0
37, 109, 5770, 26268, 99, 710, 0, 71, 2.71, 0
38, 110, 5822, 26409, 99, 710, 0, 71, 2.65, 0
38, 111, 5874, 26562, 99, 712, 0, 71, 2.83, 0
38, 112, 5926, 26698, 99, 712, 0, 71, 2.8, 0
39, 113, 5978, 26834, 99, 712, 0, 71, 2.63, 0
39, 114, 6030, 26976, 99, 712, 0, 71, 2.7, 0
39, 115, 6082, 27131, 99, 712, 0, 71, 2.82, 0
39, 116, 6134, 27271, 99, 712, 0, 71, 2.84, 0
40, 117, 6186, 27400, 99, 712, 0, 71, 2.6, 0
40, 118, 6238, 27541, 99, 712, 0, 71, 2.61, 0
40, 119, 6290, 27685, 99, 712, 0, 71, 2.77, 0
40, 120, 6342, 27845, 99, 712, 0, 71, 2.97, 0
40, 121, 6394, 27994, 99, 712, 0, 71, 2.93, 0
40, 122, 6446, 28151, 99, 712, 0, 71, 2.95, 0
41, 123, 6498, 28294, 99, 712, 0, 71, 2.86, 0
41, 124, 6550, 28414, 99, 712, 0, 71, 2.51, 0
41, 125, 6602, 28559, 99, 712, 0, 71, 2.54, 0
41, 126, 6654, 28731, 99, 712, 0, 71, 3.07, 0
41, 127, 6706, 28868, 99, 712, 0, 71, 2.96, 0
42, 128, 6758, 29011, 99, 712, 0, 71, 2.7, 0
42, 129, 6810, 29145, 99, 713, 0, 71, 2.65, 0
42, 130, 6862, 29304, 99, 713, 0, 71, 2.81, 0
42, 131, 6914, 29447, 99, 713, 0, 71, 2.92, 0
42, 132, 6966, 29582, 99, 713, 0, 71, 2.68, 0
42, 133, 7018, 29739, 99, 713, 0, 71, 2.8, 0
43, 134, 7070, 29902, 99, 713, 0, 71, 3.1, 0
43, 135, 7122, 30051, 99, 713, 0, 71, 3.01, 0
43, 136, 7174, 30202, 99, 713, 0, 71, 2.86, 0
43, 137, 7226, 30344, 99, 713, 0, 71, 2.79, 0
43, 138, 7278, 30474, 100, 713, 0, 71, 2.64, 0
43, 139, 7330, 30619, 99, 713, 0, 71, 2.68, 0
44, 140, 7382, 30762, 99, 713, 0, 71, 2.73, 0
44, 141, 7434, 30890, 99, 713, 0, 71, 2.57, 0
44, 142, 7486, 31027, 99, 713, 0, 71, 2.57, 0
44, 143, 7538, 31174, 99, 713, 0, 71, 2.74, 0
44, 144, 7590, 31323, 99, 713, 0, 71, 2.85, 0
45, 145, 7642, 31467, 99, 713, 0, 71, 2.79, 0
45, 146, 7694, 31633, 99, 713, 0, 71, 2.96, 0
45, 147, 7746, 31784, 99, 713, 0, 71, 3.05, 0
45, 148, 7798, 31915, 99, 713, 0, 71, 2.73, 0
45, 149, 7850, 32061, 99, 713, 0, 71, 2.67, 0
45, 150, 7902, 32204, 99, 713, 0, 71, 2.79, 0
46, 151, 7954, 32349, 99, 713, 0, 71, 2.74, 0
46, 152, 8006, 32507, 99, 713, 0, 71, 2.89, 0
46, 153, 8058, 32682, 99, 713, 0, 71, 3.2, 0
46, 154, 8110, 32814, 99, 713, 0, 71, 2.93, 0
46, 155, 8162, 32959, 99, 714, 0, 71, 2.64, 0
47, 156, 8214, 33114, 99, 714, 0, 71, 2.89, 0
47, 157, 8266, 33277, 99, 714, 0, 71, 3.07, 0
47, 158, 8318, 33425, 99, 714, 0, 71, 2.98, 0
47, 159, 8370, 33560, 99, 714, 0, 71, 2.73, 0
47, 160, 8422, 33695, 99, 714, 0, 71, 2.6, 0
48, 161, 8474, 33828, 99, 714, 0, 71, 2.58, 0
48, 162, 8526, 33977, 99, 714, 0, 71, 2.7, 0
48, 163, 8578, 34110, 99, 714, 0, 71, 2.69, 0
48, 164, 8630, 34249, 99, 714, 0, 71, 2.6, 0
48, 165, 8682, 34390, 99, 714, 0, 71, 2.67, 0
48, 166, 8734, 34530, 99, 714, 0, 71, 2.71, 0
49, 167, 8786, 34678, 99, 714, 0, 71, 2.75, 0
49, 168, 8838, 34815, 99, 714, 0, 71, 2.73, 0
49, 169, 8890, 34948, 99, 714, 0, 71, 2.62, 0
49, 170, 8942, 35084, 99, 714, 0, 71, 2.59, 0
49, 171, 8994, 35226, 99, 714, 0, 71, 2.67, 0
49, 172, 9046, 35364, 99, 714, 0, 71, 2.68, 0
50, 173, 9098, 35500, 99, 714, 0, 71, 2.63, 0
50, 174, 9150, 35649, 99, 714, 0, 71, 2.73, 0
50, 175, 9202, 35782, 99, 714, 0, 71, 2.71, 0
50, 176, 9254, 35911, 99, 714, 0, 71, 2.55, 0
50, 177, 9306, 36059, 99, 714, 0, 71, 2.66, 0
51, 178, 9358, 36195, 99, 714, 0, 71, 2.72, 0
51, 179, 9410, 36341, 99, 714, 0, 71, 2.68, 0
51, 180, 9462, 36481, 99, 714, 0, 71, 2.71, 0
51, 181, 9514, 36622, 99, 714, 0, 71, 2.69, 0
51, 182, 9566, 36768, 99, 714, 0, 71, 2.73, 0
52, 183, 9618, 36896, 99, 714, 0, 71, 2.63, 0
52, 184, 9670, 37014, 99, 714, 0, 71, 2.33, 0
52, 185, 9722, 37156, 99, 715, 0, 71, 2.51, 0
52, 186, 9774, 37303, 99, 715, 0, 71, 2.79, 0
52, 187, 9826, 37461, 99, 715, 0, 71, 2.96, 0
53, 188, 9878, 37602, 99, 715, 0, 71, 2.89, 0
53, 189, 9930, 37760, 99, 715, 0, 71, 2.85, 0
53, 190, 9982, 37897, 99, 715, 0, 71, 2.84, 0
53, 191, 10034, 38051, 99, 715, 0, 71, 2.77, 0
53, 192, 10086, 38190, 99, 715, 0, 71, 2.78, 0
54, 193, 10138, 38322, 99, 718, 0, 71, 2.6, 0
54, 194, 10190, 38460, 99, 718, 0, 71, 2.61, 0
54, 195, 10242, 38594, 99, 718, 0, 71, 2.64, 0
54, 196, 10294, 38737, 99, 718, 0, 71, 2.7, 0
54, 197, 10346, 38880, 99, 718, 0, 71, 2.77, 0
55, 198, 10398, 39019, 99, 718, 0, 71, 2.73, 0
55, 199, 10450, 39174, 99, 718, 0, 71, 2.82, 0
55, 200, 10502, 39314, 99, 718, 0, 71, 2.85, 0
55, 201, 10554, 39454, 99, 719, 0, 71, 2.68, 0
55, 202, 10606, 39594, 99, 719, 0, 71, 2.68, 0
56, 203, 10658, 39739, 99, 719, 0, 71, 2.76, 0
56, 204, 10710, 39869, 99, 719, 0, 71, 2.61, 0
56, 205, 10762, 40020, 99, 719, 0, 71, 2.76, 0
56, 206, 10814, 40155, 99, 719, 0, 71, 2.74, 0
57, 207, 10866, 40291, 99, 719, 0, 71, 2.58, 0
57, 208, 10918, 40435, 99, 719, 0, 71, 2.72, 0
57, 209, 10970, 40580, 99, 719, 0, 71, 2.77, 0
57, 210, 11022, 40716, 99, 719, 0, 71, 2.69, 0
57, 211, 11074, 40858, 99, 719, 0, 71, 2.72, 0
58, 212, 11126, 40986, 99, 719, 0, 71, 2.57, 0
58, 213, 11178, 41120, 99, 719, 0, 71, 2.52, 0
58, 214, 11230, 41264, 99, 719, 0, 71, 2.71, 0
58, 215, 11282, 41409, 99, 719, 0, 71, 2.81, 0
58, 216, 11334, 41542, 99, 719, 0, 71, 2.71, 0
59, 217, 11386, 41685, 99, 719, 0, 71, 2.7, 0
59, 218, 11438, 41832, 99, 720, 0, 71, 2.8, 0
59, 219, 11490, 41983, 99, 720, 0, 71, 2.88, 0
59, 220, 11542, 42158, 99, 722, 0, 72, 3.16, 0
59, 221, 11594, 42316, 99, 722, 0, 72, 3.2, 0
60, 222, 11646, 42492, 99, 722, 0, 72, 3.21, 0
