time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
2, 0, 60, 328, 100, 941, 20, 22, 5.466666666666667, 0
3, 1, 90, 571, 100, 950, 20, 23, 6.344444444444444, 0
4, 2, 120, 799, 100, 973, 21, 23, 7.22, 0
5, 3, 150, 1025, 100, 994, 22, 23, 7.66, 0
6, 4, 180, 1229, 100, 1023, 23, 24, 7.39, 0
7, 5, 210, 1429, 100, 1037, 23, 24, 6.85, 0
8, 6, 240, 1607, 100, 1058, 23, 25, 6.6, 0
8, 7, 270, 1780, 100, 1059, 23, 25, 6.19, 0
9, 8, 300, 1921, 100, 1062, 24, 25, 5.55, 0
10, 9, 330, 2078, 100, 1072, 25, 25, 5.23, 0
11, 10, 360, 2256, 100, 1074, 25, 25, 5.27, 0
12, 11, 390, 2430, 100, 1095, 26, 25, 5.49, 0
12, 12, 420, 2601, 100, 1099, 26, 25, 5.77, 0
13, 13, 450, 2758, 100, 1099, 26, 25, 5.55, 0
14, 14, 480, 2901, 100, 1107, 26, 26, 5.3, 0
14, 15, 510, 3051, 100, 1145, 27, 26, 5.08, 0
15, 16, 540, 3196, 100, 1165, 27, 26, 4.86, 0
16, 17, 570, 3372, 100, 1171, 27, 26, 5.1, 0
16, 18, 600, 3521, 100, 1181, 28, 27, 5.19, 0
17, 19, 630, 3648, 100, 1190, 28, 27, 4.88, 0
17, 20, 660, 3751, 100, 1201, 30, 27, 4.28, 0
18, 21, 690, 3870, 100, 1213, 32, 27, 3.91, 0
18, 22, 720, 3984, 100, 1216, 32, 27, 3.74, 0
19, 23, 750, 4100, 100, 1216, 32, 27, 3.82, 0
19, 24, 780, 4199, 100, 1218, 32, 27, 3.63, 0
20, 25, 810, 4272, 100, 1218, 32, 27, 3.3, 0
20, 26, 840, 4356, 100, 1218, 32, 27, 3.04, 0
20, 27, 870, 4418, 100, 1218, 32, 27, 2.55, 0
21, 28, 900, 4512, 100, 1219, 32, 27, 2.58, 0
21, 29, 930, 4586, 100, 1220, 32, 27, 2.63, 0
22, 30, 960, 4681, 100, 1221, 32, 27, 2.82, 0
22, 31, 990, 4744, 100, 1236, 32, 28, 2.64, 0
23, 32, 1020, 4819, 99, 1243, 32, 28, 2.61, 0
23, 33, 1050, 4901, 100, 1243, 32, 28, 2.53, 0
24, 34, 1080, 4977, 99, 1244, 32, 28, 2.5, 0
24, 35, 1110, 5048, 100, 1258, 33, 28, 2.51, 0
25, 36, 1140, 5126, 99, 1259, 33, 28, 2.52, 0
25, 37, 1170, 5205, 99, 1260, 33, 28, 2.57, 0
25, 38, 1200, 5271, 99, 1262, 33, 28, 2.43, 0
26, 39, 1230, 5342, 100, 1263, 34, 28, 2.41, 0
26, 40, 1260, 5415, 99, 1278, 35, 29, 2.43, 0
27, 41, 1290, 5475, 99, 1278, 35, 29, 2.27, 0
27, 42, 1320, 5540, 100, 1278, 35, 29, 2.27, 0
27, 43, 1350, 5614, 100, 1278, 35, 29, 2.28, 0
28, 44, 1380, 5678, 100, 1279, 35, 29, 2.26, 0
28, 45, 1410, 5743, 99, 1279, 35, 29, 2.21, 0
28, 46, 1440, 5819, 99, 1280, 35, 29, 2.33, 0
29, 47, 1470, 5885, 100, 1291, 36, 29, 2.31, 0
29, 48, 1500, 5959, 99, 1291, 36, 29, 2.39, 0
30, 49, 1530, 6017, 100, 1291, 36, 29, 2.31, 0
30, 50, 1560, 6080, 99, 1291, 36, 29, 2.2, 0
30, 51, 1590, 6139, 100, 1293, 36, 29, 2.08, 0
31, 52, 1620, 6206, 100, 1293, 36, 29, 2.09, 0
31, 53, 1650, 6269, 99, 1293, 36, 29, 2.1, 0
32, 54, 1680, 6335, 99, 1293, 36, 29, 2.17, 0
32, 55, 1710, 6403, 100, 1295, 36, 29, 2.21, 0
32, 56, 1740, 6456, 100, 1295, 36, 29, 2.12, 0
33, 57, 1770, 6523, 100, 1295, 36, 29, 2.14, 0
33, 58, 1800, 6587, 99, 1295, 36, 29, 2.11, 0
33, 59, 1830, 6663, 100, 1296, 36, 29, 2.24, 0
34, 60, 1860, 6727, 100, 1296, 36, 29, 2.32, 0
34, 61, 1890, 6797, 99, 1296, 36, 29, 2.3, 0
35, 62, 1920, 6854, 100, 1296, 36, 29, 2.19, 0
35, 63, 1950, 6921, 99, 1297, 36, 29, 2.14, 0
35, 64, 1980, 6974, 100, 1297, 36, 29, 2.02, 0
36, 65, 2010, 7042, 99, 1297, 36, 29, 2.05, 0
36, 66, 2040, 7103, 100, 1298, 36, 29, 2.07, 0
36, 67, 2070, 7168, 99, 1298, 36, 29, 2.1, 0
37, 68, 2100, 7231, 99, 1298, 36, 29, 2.17, 0
37, 69, 2130, 7292, 100, 1300, 36, 29, 2.04, 0
38, 70, 2160, 7359, 99, 1300, 36, 29, 2.14, 0
38, 71, 2190, 7418, 100, 1300, 36, 29, 2.1, 0
38, 72, 2220, 7480, 100, 1301, 36, 29, 2.13, 0
39, 73, 2250, 7541, 99, 1301, 36, 29, 2.15, 0
39, 74, 2280, 7592, 99, 1301, 36, 29, 1.92, 0
40, 75, 2310, 7638, 99, 1301, 36, 29, 1.79, 0
