time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 62, 88, 100, 734, 18, 16, 1.4193548387096775, 0
1, 1, 94, 145, 100, 765, 20, 16, 1.5425531914893618, 0
1, 2, 126, 217, 100, 801, 21, 17, 1.91, 0
1, 3, 158, 279, 100, 825, 22, 18, 1.99, 0
2, 4, 190, 348, 100, 845, 23, 18, 2.09, 0
2, 5, 222, 413, 100, 872, 25, 18, 2.03, 0
2, 6, 254, 471, 100, 873, 25, 18, 1.97, 0
3, 7, 286, 533, 100, 877, 25, 18, 1.94, 0
3, 8, 318, 600, 100, 878, 25, 18, 1.95, 0
4, 9, 350, 658, 99, 894, 25, 19, 1.91, 0
4, 10, 382, 718, 100, 896, 26, 19, 1.92, 0
4, 11, 414, 770, 100, 905, 26, 19, 1.76, 0
5, 12, 446, 829, 99, 916, 27, 19, 1.78, 0
5, 13, 478, 887, 100, 924, 27, 19, 1.73, 0
5, 14, 510, 951, 100, 957, 27, 20, 1.86, 0
6, 15, 542, 1015, 99, 986, 28, 21, 1.93, 0
6, 16, 574, 1069, 99, 993, 29, 21, 1.87, 0
6, 17, 606, 1134, 100, 995, 29, 21, 1.91, 0
7, 18, 638, 1197, 100, 999, 30, 21, 1.89, 0
7, 19, 670, 1255, 100, 999, 30, 21, 1.9, 0
8, 20, 702, 1318, 100, 1013, 31, 21, 1.92, 0
8, 21, 734, 1373, 99, 1013, 31, 21, 1.83, 0
8, 22, 766, 1437, 99, 1020, 31, 21, 1.88, 0
8, 23, 798, 1497, 100, 1033, 31, 22, 1.85, 0
9, 24, 830, 1566, 100, 1037, 31, 22, 1.98, 0
9, 25, 862, 1622, 100, 1051, 31, 22, 1.9, 0
9, 26, 894, 1688, 100, 1051, 31, 22, 1.98, 0
10, 27, 926, 1750, 99, 1051, 31, 22, 1.9, 0
10, 28, 958, 1813, 99, 1051, 31, 22, 1.97, 0
10, 29, 990, 1873, 100, 1058, 31, 22, 1.91, 0
11, 30, 1022, 1941, 99, 1058, 31, 22, 1.96, 0
11, 31, 1054, 2008, 100, 1067, 31, 22, 2.01, 0
11, 32, 1086, 2074, 99, 1067, 31, 22, 2.06, 0
12, 33, 1118, 2145, 99, 1067, 31, 22, 2.09, 0
12, 34, 1150, 2222, 100, 1068, 31, 22, 2.21, 0
13, 35, 1182, 2291, 100, 1075, 31, 22, 2.23, 0
13, 36, 1214, 2366, 100, 1075, 31, 22, 2.27, 0
14, 37, 1246, 2429, 100, 1076, 31, 22, 2.15, 0
14, 38, 1278, 2491, 100, 1088, 31, 23, 2.05, 0
14, 39, 1310, 2562, 100, 1189, 32, 26, 2.03, 0
15, 40, 1342, 2631, 99, 1189, 32, 26, 2.08, 0
15, 41, 1374, 2695, 99, 1189, 32, 26, 2.1, 0
15, 42, 1406, 2763, 99, 1190, 32, 26, 2.08, 0
15, 43, 1438, 2829, 99, 1190, 32, 26, 2.07, 0
16, 44, 1470, 2907, 99, 1190, 32, 26, 2.19, 0
16, 45, 1502, 2985, 100, 1196, 32, 26, 2.31, 0
16, 46, 1534, 3053, 100, 1196, 32, 26, 2.3, 0
17, 47, 1566, 3127, 100, 1196, 32, 26, 2.27, 0
17, 48, 1598, 3202, 100, 1197, 32, 26, 2.26, 0
17, 49, 1630, 3278, 99, 1198, 33, 26, 2.31, 0
18, 50, 1662, 3344, 99, 1200, 33, 26, 2.25, 0
18, 51, 1694, 3416, 99, 1200, 33, 26, 2.18, 0
18, 52, 1726, 3487, 100, 1201, 33, 26, 2.16, 0
18, 53, 1758, 3555, 99, 1201, 33, 26, 2.17, 0
19, 54, 1790, 3626, 100, 1201, 33, 26, 2.18, 0
19, 55, 1822, 3696, 100, 1214, 33, 26, 2.13, 0
19, 56, 1854, 3760, 99, 1231, 34, 27, 2.13, 0
20, 57, 1886, 3828, 99, 1231, 34, 27, 2.09, 0
20, 58, 1918, 3888, 100, 1231, 34, 27, 1.96, 0
20, 59, 1950, 3957, 99, 1231, 34, 27, 2.03, 0
21, 60, 1982, 4025, 99, 1231, 34, 27, 2.03, 0
21, 61, 2014, 4101, 99, 1237, 35, 27, 2.2, 0
21, 62, 2046, 4168, 100, 1237, 35, 27, 2.18, 0
22, 63, 2078, 4235, 99, 1237, 35, 27, 2.17, 0
22, 64, 2110, 4313, 99, 1237, 35, 27, 2.19, 0
22, 65, 2142, 4391, 99, 1237, 35, 27, 2.3, 0
23, 66, 2174, 4463, 100, 1237, 35, 27, 2.37, 0
23, 67, 2206, 4537, 99, 1237, 35, 27, 2.35, 0
23, 68, 2238, 4604, 99, 1237, 35, 27, 2.21, 0
24, 69, 2270, 4673, 99, 1345, 35, 30, 2.19, 0
24, 70, 2302, 4744, 99, 1345, 35, 30, 2.15, 0
24, 71, 2334, 4816, 99, 1345, 35, 30, 2.18, 0
25, 72, 2366, 4886, 99, 1345, 35, 30, 2.19, 0
25, 73, 2398, 4964, 99, 1345, 35, 30, 2.25, 0
25, 74, 2430, 5030, 99, 1348, 35, 30, 2.21, 0
26, 75, 2462, 5101, 99, 1348, 35, 30, 2.21, 0
