time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 2, 2, 100, 124, 0, 3, 1.0, 0
0, 1, 4, 4, 100, 136, 0, 3, 1.0, 0
0, 2, 6, 6, 100, 164, 0, 4, 1.0, 0
0, 3, 8, 8, 100, 251, 0, 6, 1.0, 0
0, 4, 10, 10, 90, 264, 1, 6, 1.0, 0
0, 5, 12, 12, 100, 300, 2, 7, 1.0, 0
0, 6, 14, 14, 100, 315, 2, 7, 1.0, 0
0, 7, 16, 16, 93, 483, 3, 12, 1.0, 0
0, 8, 18, 18, 100, 490, 4, 12, 1.0, 0
0, 9, 20, 20, 100, 502, 5, 13, 1.0, 0
0, 10, 22, 22, 100, 526, 6, 13, 1.0, 0
0, 11, 24, 24, 95, 535, 7, 13, 1.0, 0
0, 12, 26, 26, 96, 552, 8, 14, 1.0, 0
0, 13, 28, 28, 100, 553, 8, 14, 1.0, 0
0, 14, 30, 30, 100, 556, 8, 14, 1.0, 0
1, 15, 32, 32, 96, 563, 8, 14, 1.0, 0
1, 16, 34, 34, 100, 576, 8, 14, 1.0, 0
1, 17, 36, 36, 100, 607, 8, 15, 1.0, 0
1, 18, 38, 38, 100, 654, 8, 16, 1.0, 0
1, 19, 40, 40, 100, 666, 9, 16, 1.0, 0
1, 20, 42, 42, 100, 689, 10, 17, 1.0, 0
1, 21, 44, 44, 100, 697, 10, 17, 1.0, 0
1, 22, 46, 46, 100, 705, 11, 17, 1.0, 0
1, 23, 48, 48, 97, 711, 11, 17, 1.0, 0
1, 24, 50, 50, 100, 714, 12, 17, 1.0, 0
1, 25, 52, 52, 100, 717, 13, 17, 1.0, 0
1, 26, 54, 54, 98, 719, 13, 17, 1.0, 0
1, 27, 56, 56, 100, 725, 13, 17, 1.0, 0
1, 28, 58, 58, 98, 751, 13, 18, 1.0, 0
1, 29, 60, 60, 98, 761, 13, 18, 1.0, 0
1, 30, 62, 62, 98, 790, 13, 19, 1.0, 0
1, 31, 64, 64, 100, 802, 14, 19, 1.0, 0
1, 32, 66, 66, 100, 806, 14, 19, 1.0, 0
1, 33, 68, 68, 100, 811, 14, 19, 1.0, 0
1, 34, 70, 70, 100, 812, 14, 19, 1.0, 0
1, 35, 72, 72, 100, 834, 14, 19, 1.0, 0
1, 36, 74, 74, 98, 857, 15, 20, 1.0, 0
1, 37, 76, 76, 100, 867, 16, 20, 1.0, 0
1, 38, 78, 78, 98, 872, 16, 20, 1.0, 0
1, 39, 80, 80, 100, 878, 17, 20, 1.0, 0
1, 40, 82, 82, 98, 879, 17, 20, 1.0, 0
2, 41, 84, 84, 100, 911, 17, 21, 1.0, 0
2, 42, 86, 86, 98, 915, 18, 21, 1.0, 0
2, 43, 88, 88, 98, 919, 19, 21, 1.0, 0
2, 44, 90, 90, 98, 923, 20, 21, 1.0, 0
2, 45, 92, 92, 100, 927, 21, 21, 1.0, 0
2, 46, 94, 94, 100, 928, 21, 21, 1.0, 0
2, 47, 96, 96, 100, 992, 22, 23, 1.0, 0
2, 48, 98, 98, 100, 996, 22, 23, 1.0, 0
2, 49, 100, 100, 100, 999, 23, 23, 1.0, 0
2, 50, 102, 102, 100, 999, 23, 23, 1.0, 0
2, 51, 104, 104, 100, 1004, 24, 24, 1.0, 0
2, 52, 106, 106, 100, 1004, 24, 24, 1.0, 0
2, 53, 108, 108, 100, 1004, 24, 24, 1.0, 0
2, 54, 110, 110, 100, 1005, 24, 24, 1.0, 0
2, 55, 112, 112, 98, 1005, 24, 24, 1.0, 0
2, 56, 114, 114, 100, 1006, 24, 24, 1.0, 0
2, 57, 116, 116, 100, 1006, 24, 24, 1.0, 0
2, 58, 118, 118, 100, 1006, 24, 24, 1.0, 0
2, 59, 120, 120, 98, 1006, 24, 24, 1.0, 0
2, 60, 122, 122, 96, 1006, 24, 24, 1.0, 0
2, 61, 124, 124, 99, 1006, 24, 24, 1.0, 0
2, 62, 126, 126, 100, 1006, 24, 24, 1.0, 0
2, 63, 128, 128, 100, 1006, 24, 24, 1.0, 0
2, 64, 130, 130, 98, 1006, 24, 24, 1.0, 0
3, 65, 132, 132, 99, 1009, 24, 24, 1.0, 0
3, 66, 134, 134, 97, 1009, 24, 24, 1.0, 0
3, 67, 136, 136, 96, 1009, 24, 24, 1.0, 0
3, 68, 138, 138, 99, 1014, 24, 24, 1.0, 0
3, 69, 140, 140, 99, 1015, 24, 24, 1.0, 0
3, 70, 142, 142, 100, 1016, 24, 24, 1.0, 0
3, 71, 144, 144, 100, 1017, 25, 24, 1.0, 0
3, 72, 146, 146, 99, 1017, 25, 24, 1.0, 0
3, 73, 148, 148, 97, 1017, 25, 24, 1.0, 0
3, 74, 150, 150, 100, 1017, 25, 24, 1.0, 0
3, 75, 152, 152, 98, 1017, 25, 24, 1.0, 0
3, 76, 154, 154, 100, 1017, 25, 24, 1.0, 0
3, 77, 156, 156, 98, 1017, 25, 24, 1.0, 0
3, 78, 158, 158, 100, 1019, 25, 24, 1.0, 0
3, 79, 160, 160, 99, 1020, 25, 24, 1.0, 0
3, 80, 162, 162, 100, 1021, 25, 24, 1.0, 0
3, 81, 164, 164, 100, 1021, 25, 24, 1.0, 0
3, 82, 166, 166, 100, 1021, 25, 24, 1.0, 0
3, 83, 168, 168, 99, 1029, 26, 24, 1.0, 0
3, 84, 170, 170, 99, 1035, 26, 24, 1.0, 0
3, 85, 172, 172, 100, 1036, 26, 24, 1.0, 0
3, 86, 174, 174, 100, 1037, 26, 24, 1.0, 0
3, 87, 176, 176, 98, 1037, 26, 24, 1.0, 0
3, 88, 178, 178, 97, 1037, 26, 24, 1.0, 0
3, 89, 180, 180, 100, 1037, 26, 24, 1.0, 0
3, 90, 182, 182, 99, 1044, 26, 24, 1.0, 0
3, 91, 184, 184, 100, 1044, 26, 24, 1.0, 0
3, 92, 186, 186, 98, 1044, 26, 24, 1.0, 0
3, 93, 188, 188, 100, 1044, 26, 24, 1.0, 0
3, 94, 190, 190, 100, 1044, 26, 24, 1.0, 0
3, 95, 192, 192, 98, 1044, 26, 24, 1.0, 0
3, 96, 194, 194, 100, 1045, 26, 24, 1.0, 0
3, 97, 196, 196, 98, 1045, 26, 24, 1.0, 0
3, 98, 198, 198, 100, 1045, 26, 24, 1.0, 0
3, 99, 200, 200, 99, 1045, 26, 24, 1.0, 0
3, 100, 202, 202, 100, 1046, 26, 24, 1.0, 0
3, 101, 204, 204, 100, 1047, 26, 24, 1.0, 0
3, 102, 206, 206, 100, 1048, 26, 24, 1.0, 0
3, 103, 208, 208, 100, 1048, 26, 24, 1.0, 0
3, 104, 210, 210, 100, 1048, 26, 24, 1.0, 0
3, 105, 212, 212, 100, 1048, 26, 24, 1.0, 0
4, 106, 214, 214, 100, 1048, 26, 24, 1.0, 0
4, 107, 216, 216, 100, 1048, 26, 24, 1.0, 0
4, 108, 218, 218, 99, 1048, 26, 24, 1.0, 0
4, 109, 220, 220, 98, 1048, 26, 24, 1.0, 0
4, 110, 222, 222, 99, 1049, 26, 24, 1.0, 0
4, 111, 224, 224, 98, 1049, 26, 24, 1.0, 0
4, 112, 226, 226, 100, 1049, 26, 24, 1.0, 0
4, 113, 228, 228, 100, 1049, 26, 24, 1.0, 0
4, 114, 230, 230, 100, 1051, 26, 24, 1.0, 0
4, 115, 232, 232, 100, 1062, 26, 24, 1.0, 0
4, 116, 234, 234, 99, 1062, 26, 24, 1.0, 0
4, 117, 236, 236, 100, 1062, 26, 24, 1.0, 0
4, 118, 238, 238, 100, 1063, 26, 24, 1.0, 0
4, 119, 240, 240, 100, 1063, 26, 24, 1.0, 0
4, 120, 242, 242, 100, 1064, 26, 24, 1.0, 0
4, 121, 244, 244, 100, 1064, 26, 24, 1.0, 0
4, 122, 246, 246, 100, 1065, 26, 24, 1.0, 0
4, 123, 248, 248, 100, 1066, 26, 24, 1.0, 0
4, 124, 250, 250, 99, 1066, 26, 24, 1.0, 0
4, 125, 252, 252, 98, 1066, 26, 24, 1.0, 0
4, 126, 254, 254, 97, 1066, 26, 24, 1.0, 0
4, 127, 256, 256, 100, 1066, 26, 24, 1.0, 0
4, 128, 258, 258, 99, 1066, 26, 24, 1.0, 0
4, 129, 260, 260, 100, 1069, 26, 24, 1.0, 0
4, 130, 262, 262, 99, 1072, 26, 24, 1.0, 0
4, 131, 264, 264, 100, 1104, 27, 25, 1.0, 0
4, 132, 266, 266, 99, 1104, 27, 25, 1.0, 0
4, 133, 268, 268, 100, 1109, 27, 25, 1.0, 0
4, 134, 270, 270, 100, 1115, 27, 25, 1.0, 0
4, 135, 272, 272, 100, 1116, 27, 25, 1.0, 0
4, 136, 274, 274, 100, 1116, 27, 25, 1.0, 0
4, 137, 276, 276, 100, 1118, 27, 25, 1.0, 0
4, 138, 278, 278, 99, 1130, 27, 26, 1.0, 0
4, 139, 280, 280, 100, 1135, 28, 26, 1.0, 0
4, 140, 282, 282, 99, 1135, 28, 26, 1.0, 0
4, 141, 284, 284, 100, 1135, 28, 26, 1.0, 0
4, 142, 286, 286, 100, 1135, 28, 26, 1.0, 0
4, 143, 288, 288, 99, 1136, 28, 26, 1.0, 0
4, 144, 290, 290, 100, 1136, 28, 26, 1.0, 0
4, 145, 292, 292, 99, 1136, 28, 26, 1.0, 0
5, 146, 294, 294, 98, 1136, 28, 26, 1.0, 0
5, 147, 296, 296, 99, 1137, 28, 26, 1.0, 0
5, 148, 298, 298, 99, 1138, 28, 26, 1.0, 0
5, 149, 300, 300, 100, 1139, 28, 26, 1.0, 0
5, 150, 302, 302, 99, 1139, 28, 26, 1.0, 0
5, 151, 304, 304, 99, 1140, 28, 26, 1.0, 0
5, 152, 306, 306, 99, 1141, 28, 26, 1.0, 0
5, 153, 308, 308, 100, 1141, 28, 26, 1.0, 0
5, 154, 310, 310, 100, 1142, 28, 26, 1.0, 0
5, 155, 312, 312, 99, 1142, 28, 26, 1.0, 0
5, 156, 314, 314, 99, 1143, 28, 26, 1.0, 0
5, 157, 316, 316, 99, 1144, 28, 26, 1.0, 0
5, 158, 318, 318, 100, 1145, 28, 26, 1.0, 0
5, 159, 320, 320, 100, 1146, 28, 26, 1.0, 0
5, 160, 322, 322, 100, 1147, 28, 26, 1.0, 0
5, 161, 324, 324, 100, 1148, 28, 26, 1.0, 0
5, 162, 326, 326, 100, 1148, 28, 26, 1.0, 0
5, 163, 328, 328, 100, 1149, 28, 26, 1.0, 0
5, 164, 330, 330, 100, 1150, 28, 26, 1.0, 0
5, 165, 332, 332, 100, 1151, 28, 26, 1.0, 0
5, 166, 334, 334, 99, 1152, 28, 26, 1.0, 0
5, 167, 336, 336, 99, 1153, 28, 26, 1.0, 0
5, 168, 338, 338, 100, 1154, 28, 26, 1.0, 0
5, 169, 340, 340, 100, 1155, 28, 26, 1.0, 0
5, 170, 342, 342, 100, 1155, 28, 26, 1.0, 0
5, 171, 344, 344, 100, 1156, 28, 26, 1.0, 0
5, 172, 346, 346, 100, 1157, 28, 26, 1.0, 0
5, 173, 348, 348, 100, 1157, 28, 26, 1.0, 0
5, 174, 350, 350, 100, 1157, 28, 26, 1.0, 0
5, 175, 352, 352, 100, 1157, 28, 26, 1.0, 0
5, 176, 354, 354, 100, 1158, 28, 26, 1.0, 0
5, 177, 356, 356, 100, 1165, 28, 26, 1.0, 0
5, 178, 358, 358, 100, 1166, 28, 26, 1.0, 0
5, 179, 360, 360, 99, 1167, 28, 26, 1.0, 0
5, 180, 362, 362, 100, 1167, 28, 26, 1.0, 0
5, 181, 364, 364, 100, 1168, 28, 26, 1.0, 0
5, 182, 366, 366, 100, 1168, 28, 26, 1.0, 0
5, 183, 368, 368, 100, 1169, 28, 26, 1.0, 0
5, 184, 370, 370, 100, 1170, 28, 26, 1.0, 0
5, 185, 372, 372, 100, 1170, 28, 26, 1.0, 0
6, 186, 374, 374, 99, 1170, 28, 26, 1.0, 0
6, 187, 376, 376, 99, 1171, 28, 26, 1.0, 0
6, 188, 378, 378, 99, 1176, 28, 26, 1.0, 0
6, 189, 380, 380, 99, 1177, 28, 26, 1.0, 0
6, 190, 382, 382, 99, 1178, 28, 26, 1.0, 0
6, 191, 384, 384, 100, 1179, 28, 26, 1.0, 0
6, 192, 386, 386, 100, 1180, 28, 26, 1.0, 0
6, 193, 388, 388, 99, 1181, 28, 26, 1.0, 0
6, 194, 390, 390, 99, 1182, 28, 26, 1.0, 0
6, 195, 392, 392, 100, 1182, 28, 26, 1.0, 0
6, 196, 393, 393, 100, 1182, 28, 26, 1.0, 0
6, 197, 395, 399, 99, 1183, 28, 26, 1.04, 0
6, 198, 396, 400, 100, 1183, 28, 26, 1.04, 0
