time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
1, 0, 60, 283, 96, 241, 13, 23, 4.716666666666667, 0
1, 1, 90, 419, 100, 249, 13, 23, 4.655555555555556, 0
2, 2, 120, 560, 100, 249, 13, 23, 4.92, 0
2, 3, 150, 656, 100, 249, 13, 23, 4.34, 0
3, 4, 180, 787, 100, 249, 13, 23, 4.2, 0
3, 5, 210, 857, 99, 249, 13, 23, 3.37, 0
3, 6, 240, 914, 100, 249, 13, 23, 2.82, 0
4, 7, 270, 986, 99, 299, 13, 28, 2.63, 0
4, 8, 300, 1061, 99, 303, 13, 29, 2.3, 0
4, 9, 330, 1124, 100, 303, 13, 29, 2.31, 0
5, 10, 360, 1187, 100, 303, 13, 29, 2.32, 0
5, 11, 390, 1250, 100, 311, 13, 29, 2.19, 0
5, 12, 420, 1319, 97, 312, 13, 29, 2.17, 0
6, 13, 450, 1389, 100, 338, 13, 31, 2.24, 0
6, 14, 480, 1455, 98, 338, 13, 31, 2.26, 0
6, 15, 510, 1525, 99, 338, 13, 31, 2.35, 0
6, 16, 540, 1600, 96, 338, 13, 31, 2.43, 0
7, 17, 570, 1663, 99, 366, 15, 34, 2.36, 0
7, 18, 600, 1752, 99, 366, 15, 34, 2.56, 0
8, 19, 630, 1850, 100, 366, 15, 34, 2.83, 0
8, 20, 660, 1939, 99, 366, 15, 34, 3.0, 0
8, 21, 690, 2014, 99, 366, 15, 34, 2.95, 0
9, 22, 720, 2086, 100, 366, 15, 34, 2.69, 0
9, 23, 750, 2168, 99, 366, 15, 34, 2.55, 0
9, 24, 780, 2244, 99, 366, 15, 34, 2.59, 0
10, 25, 810, 2329, 96, 366, 15, 34, 2.67, 0
10, 26, 840, 2411, 99, 366, 15, 34, 2.72, 0
10, 27, 870, 2483, 100, 366, 15, 34, 2.67, 0
11, 28, 900, 2539, 99, 366, 15, 34, 2.48, 0
11, 29, 930, 2614, 100, 372, 15, 34, 2.3, 0
11, 30, 960, 2671, 99, 372, 15, 34, 2.1, 0
11, 31, 990, 2736, 100, 375, 16, 35, 2.12, 0
12, 32, 1020, 2813, 98, 375, 16, 35, 2.29, 0
12, 33, 1050, 2888, 100, 375, 16, 35, 2.36, 0
12, 34, 1080, 2959, 99, 375, 16, 35, 2.48, 0
13, 35, 1110, 3043, 96, 375, 16, 35, 2.64, 0
13, 36, 1140, 3116, 99, 375, 16, 35, 2.53, 0
13, 37, 1170, 3185, 99, 375, 16, 35, 2.51, 0
13, 38, 1200, 3244, 99, 375, 16, 35, 2.33, 0
14, 39, 1230, 3306, 99, 375, 16, 35, 2.22, 0
14, 40, 1260, 3376, 99, 375, 16, 35, 2.21, 0
14, 41, 1290, 3459, 99, 375, 16, 35, 2.39, 0
14, 42, 1320, 3533, 97, 375, 16, 35, 2.48, 0
15, 43, 1350, 3607, 98, 375, 16, 35, 2.59, 0
15, 44, 1380, 3675, 98, 375, 16, 35, 2.52, 0
15, 45, 1410, 3758, 96, 375, 16, 35, 2.51, 0
15, 46, 1440, 3819, 99, 375, 16, 35, 2.4, 0
16, 47, 1470, 3883, 99, 375, 16, 35, 2.33, 0
16, 48, 1500, 3940, 98, 375, 16, 35, 2.11, 0
16, 49, 1530, 4007, 99, 375, 16, 35, 2.1, 0
16, 50, 1560, 4080, 97, 375, 16, 35, 2.15, 0
17, 51, 1590, 4154, 99, 375, 16, 35, 2.33, 0
17, 52, 1620, 4227, 98, 375, 16, 35, 2.4, 0
17, 53, 1650, 4296, 100, 375, 16, 35, 2.4, 0
17, 54, 1680, 4361, 98, 375, 16, 35, 2.32, 0
18, 55, 1710, 4434, 96, 375, 16, 35, 2.31, 0
18, 56, 1740, 4496, 95, 375, 16, 35, 2.19, 0
18, 57, 1770, 4569, 94, 375, 16, 35, 2.31, 0
