time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 60, 103, 100, 287, 13, 27, 1.7166666666666666, 0
0, 1, 90, 155, 100, 293, 13, 27, 1.7222222222222223, 0
1, 2, 120, 213, 100, 308, 13, 29, 1.91, 0
1, 3, 150, 269, 97, 308, 13, 29, 1.79, 0
1, 4, 180, 318, 100, 308, 13, 29, 1.84, 0
2, 5, 210, 380, 100, 334, 13, 31, 1.87, 0
2, 6, 240, 435, 100, 334, 13, 31, 1.9, 0
2, 7, 270, 491, 98, 334, 13, 31, 1.89, 0
3, 8, 300, 544, 99, 334, 13, 31, 1.86, 0
3, 9, 330, 602, 100, 361, 15, 34, 1.84, 0
3, 10, 360, 685, 98, 361, 15, 34, 2.1, 0
3, 11, 390, 763, 99, 361, 15, 34, 2.38, 0
4, 12, 420, 834, 99, 361, 15, 34, 2.53, 0
4, 13, 450, 904, 99, 361, 15, 34, 2.47, 0
5, 14, 480, 985, 97, 361, 15, 34, 2.47, 0
5, 15, 510, 1055, 99, 361, 15, 34, 2.46, 0
5, 16, 540, 1138, 100, 361, 15, 34, 2.6, 0
5, 17, 570, 1207, 98, 361, 15, 34, 2.5, 0
6, 18, 600, 1278, 98, 361, 15, 34, 2.45, 0
6, 19, 630, 1343, 98, 361, 15, 34, 2.35, 0
7, 20, 660, 1422, 96, 361, 15, 34, 2.43, 0
7, 21, 690, 1497, 99, 361, 15, 34, 2.42, 0
7, 22, 720, 1562, 99, 361, 15, 34, 2.39, 0
8, 23, 750, 1622, 99, 361, 15, 34, 2.32, 0
8, 24, 780, 1709, 94, 361, 15, 34, 2.38, 0
8, 25, 810, 1788, 98, 361, 15, 34, 2.51, 0
9, 26, 840, 1867, 99, 361, 15, 34, 2.64, 0
9, 27, 870, 1934, 99, 361, 15, 34, 2.61, 0
9, 28, 900, 2009, 100, 361, 15, 34, 2.42, 0
10, 29, 930, 2091, 99, 361, 15, 34, 2.54, 0
10, 30, 960, 2168, 100, 361, 15, 34, 2.55, 0
11, 31, 990, 2243, 97, 361, 15, 34, 2.63, 0
11, 32, 1020, 2318, 97, 361, 15, 34, 2.53, 0
11, 33, 1050, 2400, 99, 361, 15, 34, 2.55, 0
11, 34, 1080, 2472, 98, 361, 15, 34, 2.53, 0
12, 35, 1110, 2544, 99, 361, 15, 34, 2.58, 0
12, 36, 1140, 2642, 99, 361, 15, 34, 2.74, 0
12, 37, 1170, 2715, 99, 361, 15, 34, 2.66, 0
13, 38, 1200, 2795, 96, 361, 15, 34, 2.73, 0
