time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
1, 0, 60, 73, 100, 212, 3, 2, 1.2166666666666666, 0
2, 1, 90, 125, 100, 247, 3, 2, 1.3888888888888888, 0
3, 2, 120, 177, 100, 369, 4, 3, 1.57, 0
3, 3, 150, 224, 100, 409, 4, 3, 1.65, 0
4, 4, 180, 277, 100, 451, 4, 3, 1.67, 0
4, 5, 210, 335, 100, 468, 4, 3, 1.76, 0
5, 6, 240, 398, 100, 483, 4, 3, 1.89, 0
6, 7, 270, 456, 100, 488, 4, 3, 1.96, 0
6, 8, 300, 529, 100, 711, 4, 5, 2.12, 0
7, 9, 330, 589, 100, 724, 4, 5, 2.16, 0
8, 10, 360, 671, 100, 739, 4, 5, 2.35, 0
9, 11, 390, 749, 100, 777, 5, 5, 2.44, 0
9, 12, 420, 840, 100, 792, 5, 5, 2.74, 0
10, 13, 450, 913, 100, 797, 5, 5, 2.61, 0
11, 14, 480, 1001, 100, 815, 6, 5, 2.8, 0
12, 15, 510, 1087, 100, 823, 6, 5, 2.75, 0
12, 16, 540, 1172, 100, 832, 6, 5, 2.84, 0
13, 17, 570, 1256, 100, 836, 6, 5, 2.85, 0
14, 18, 600, 1336, 100, 839, 6, 5, 2.77, 0
14, 19, 630, 1404, 100, 845, 6, 5, 2.61, 0
15, 20, 660, 1478, 100, 849, 6, 5, 2.47, 0
16, 21, 690, 1555, 100, 859, 6, 5, 2.41, 0
16, 22, 720, 1634, 100, 864, 6, 5, 2.51, 0
17, 23, 750, 1711, 100, 871, 6, 5, 2.54, 0
18, 24, 780, 1789, 100, 880, 8, 5, 2.63, 0
18, 25, 810, 1871, 100, 881, 8, 5, 2.64, 0
19, 26, 840, 1953, 100, 887, 8, 5, 2.67, 0
20, 27, 870, 2034, 100, 892, 8, 5, 2.68, 0
20, 28, 900, 2112, 100, 902, 8, 5, 2.62, 0
21, 29, 930, 2175, 100, 912, 9, 5, 2.45, 0
22, 30, 960, 2252, 100, 917, 9, 5, 2.45, 0
23, 31, 990, 2336, 100, 929, 10, 5, 2.47, 0
23, 32, 1020, 2424, 100, 932, 10, 5, 2.67, 0
24, 33, 1050, 2511, 100, 940, 11, 5, 2.77, 0
25, 34, 1080, 2592, 100, 942, 11, 5, 2.85, 0
25, 35, 1110, 2675, 100, 955, 13, 5, 2.86, 0
26, 36, 1140, 2760, 100, 956, 13, 5, 2.76, 0
26, 37, 1170, 2837, 100, 962, 13, 5, 2.7, 0
27, 38, 1200, 2912, 100, 968, 13, 5, 2.62, 0
28, 39, 1230, 2989, 100, 969, 13, 5, 2.55, 0
29, 40, 1260, 3072, 100, 974, 13, 5, 2.61, 0
29, 41, 1290, 3154, 100, 981, 14, 5, 2.66, 0
30, 42, 1320, 3242, 100, 984, 14, 5, 2.72, 0
30, 43, 1350, 3335, 100, 984, 14, 5, 2.94, 0
31, 44, 1380, 3404, 100, 986, 14, 5, 2.75, 0
32, 45, 1410, 3481, 100, 986, 14, 5, 2.7, 0
32, 46, 1440, 3570, 100, 986, 14, 5, 2.62, 0
33, 47, 1470, 3662, 100, 986, 14, 5, 2.77, 0
34, 48, 1500, 3746, 100, 989, 14, 5, 2.88, 0
34, 49, 1530, 3823, 100, 995, 14, 5, 2.79, 0
35, 50, 1560, 3927, 100, 998, 14, 5, 2.89, 0
36, 51, 1590, 4008, 100, 1001, 14, 5, 2.89, 0
36, 52, 1620, 4091, 100, 1002, 14, 5, 2.88, 0
37, 53, 1650, 4171, 100, 1003, 14, 5, 2.78, 0
38, 54, 1680, 4234, 100, 1004, 14, 5, 2.53, 0
38, 55, 1710, 4327, 100, 1006, 14, 5, 2.61, 0
39, 56, 1740, 4422, 100, 1006, 14, 5, 2.76, 0
40, 57, 1770, 4512, 100, 1008, 14, 5, 2.99, 0
40, 58, 1800, 4595, 100, 1010, 14, 5, 2.92, 0
41, 59, 1830, 4673, 100, 1015, 14, 5, 2.75, 0
42, 60, 1860, 4747, 100, 1019, 14, 5, 2.63, 0
42, 61, 1890, 4828, 100, 1022, 14, 5, 2.68, 0
43, 62, 1920, 4913, 100, 1024, 14, 5, 2.62, 0
43, 63, 1950, 5000, 100, 1028, 14, 5, 2.81, 0
44, 64, 1980, 5078, 100, 1029, 14, 5, 2.75, 0
45, 65, 2010, 5144, 99, 1029, 14, 5, 2.57, 0
45, 66, 2040, 5219, 100, 1029, 14, 5, 2.52, 0
46, 67, 2070, 5281, 100, 1029, 14, 5, 2.3, 0
46, 68, 2100, 5369, 100, 1031, 14, 5, 2.43, 0
47, 69, 2130, 5451, 100, 1035, 15, 5, 2.56, 0
48, 70, 2160, 5523, 100, 1035, 15, 5, 2.59, 0
48, 71, 2190, 5598, 100, 1035, 15, 5, 2.61, 0
49, 72, 2220, 5678, 100, 1038, 15, 5, 2.52, 0
49, 73, 2250, 5745, 100, 1039, 15, 5, 2.44, 0
50, 74, 2280, 5815, 100, 1040, 15, 5, 2.41, 0
51, 75, 2310, 5892, 100, 1042, 15, 5, 2.39, 0
51, 76, 2340, 5980, 100, 1045, 15, 5, 2.55, 0
