time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
1, 0, 62, 194, 100, 981, 7, 29, 3.129032258064516, 0
2, 1, 94, 336, 100, 990, 8, 29, 3.574468085106383, 0
2, 2, 126, 449, 100, 990, 8, 29, 3.9, 0
3, 3, 158, 569, 100, 1073, 10, 31, 3.82, 0
3, 4, 190, 698, 100, 1078, 11, 31, 3.84, 0
4, 5, 222, 852, 99, 1078, 11, 31, 4.18, 0
4, 6, 254, 961, 100, 1107, 11, 32, 4.16, 0
5, 7, 286, 1075, 100, 1111, 11, 33, 3.86, 0
5, 8, 318, 1192, 100, 1111, 11, 33, 3.46, 0
6, 9, 350, 1335, 99, 1111, 11, 33, 3.95, 0
6, 10, 382, 1495, 99, 1136, 11, 34, 4.24, 0
7, 11, 414, 1627, 99, 1136, 11, 34, 4.52, 0
7, 12, 446, 1748, 100, 1136, 11, 34, 4.27, 0
8, 13, 478, 1828, 100, 1136, 11, 34, 3.41, 0
8, 14, 510, 1940, 99, 1136, 11, 34, 3.24, 0
9, 15, 542, 2040, 100, 1136, 11, 34, 3.16, 0
9, 16, 574, 2158, 99, 1136, 11, 34, 3.35, 0
9, 17, 606, 2232, 99, 1136, 11, 34, 2.98, 0
10, 18, 638, 2354, 99, 1136, 11, 34, 3.22, 0
10, 19, 670, 2458, 98, 1136, 11, 34, 3.06, 0
11, 20, 702, 2565, 99, 1136, 11, 34, 3.4, 0
11, 21, 734, 2689, 99, 1136, 11, 34, 3.53, 0
12, 22, 766, 2788, 99, 1136, 11, 34, 3.48, 0
12, 23, 798, 2924, 99, 1136, 11, 34, 3.84, 0
13, 24, 830, 3089, 99, 1136, 11, 34, 4.15, 0
13, 25, 862, 3211, 100, 1136, 11, 34, 4.3, 0
14, 26, 894, 3363, 99, 1138, 11, 34, 4.54, 0
14, 27, 926, 3493, 98, 1138, 11, 34, 4.12, 0
15, 28, 958, 3590, 99, 1138, 11, 34, 3.85, 0
15, 29, 990, 3682, 98, 1138, 11, 34, 3.41, 0
16, 30, 1022, 3790, 99, 1138, 11, 34, 3.11, 0
16, 31, 1054, 3887, 100, 1138, 11, 34, 3.07, 0
17, 32, 1086, 3954, 99, 1138, 11, 34, 2.8, 0
18, 33, 1118, 4042, 99, 1138, 11, 34, 2.78, 0
19, 34, 1150, 4118, 99, 1138, 11, 34, 2.43, 0
20, 35, 1182, 4201, 99, 1138, 11, 34, 2.55, 0
21, 36, 1214, 4301, 97, 1138, 11, 34, 2.73, 0
21, 37, 1246, 4394, 99, 1138, 11, 34, 2.82, 0
22, 38, 1278, 4486, 99, 1138, 11, 34, 2.96, 0
23, 39, 1310, 4581, 99, 1138, 11, 34, 2.89, 0
24, 40, 1342, 4667, 99, 1138, 11, 34, 2.78, 0
24, 41, 1374, 4772, 99, 1138, 11, 34, 2.92, 0
24, 42, 1406, 4863, 97, 1138, 11, 34, 3.05, 0
25, 43, 1438, 4981, 99, 1138, 11, 34, 3.25, 0
25, 44, 1470, 5064, 99, 1138, 11, 34, 3.09, 0
26, 45, 1502, 5180, 99, 1138, 11, 34, 3.34, 0
26, 46, 1534, 5264, 99, 1138, 11, 34, 2.98, 0
26, 47, 1566, 5346, 99, 1138, 11, 34, 3.02, 0
27, 48, 1598, 5468, 99, 1138, 11, 34, 3.09, 0
27, 49, 1630, 5555, 99, 1138, 11, 34, 2.96, 0
28, 50, 1662, 5665, 99, 1138, 11, 34, 3.39, 0
28, 51, 1694, 5749, 99, 1138, 11, 34, 2.89, 0
29, 52, 1726, 5862, 97, 1138, 11, 34, 3.16, 0
29, 53, 1758, 5957, 99, 1138, 11, 34, 3.14, 0
29, 54, 1790, 6050, 98, 1138, 11, 34, 3.12, 0
30, 55, 1822, 6161, 99, 1138, 11, 34, 3.05, 0
30, 56, 1854, 6277, 99, 1138, 11, 34, 3.26, 0
30, 57, 1886, 6369, 99, 1138, 11, 34, 3.28, 0
31, 58, 1918, 6484, 99, 1138, 11, 34, 3.3, 0
31, 59, 1950, 6583, 97, 1138, 11, 34, 3.21, 0
32, 60, 1982, 6691, 99, 1138, 11, 34, 3.28, 0
32, 61, 2014, 6782, 99, 1138, 11, 34, 3.17, 0
32, 62, 2046, 6867, 99, 1138, 11, 34, 3.0, 0
33, 63, 2078, 6981, 99, 1138, 11, 34, 2.98, 0
33, 64, 2110, 7080, 99, 1138, 11, 34, 3.02, 0
33, 65, 2142, 7154, 99, 1138, 11, 34, 2.94, 0
34, 66, 2174, 7240, 99, 1138, 11, 34, 2.71, 0
34, 67, 2206, 7349, 99, 1138, 11, 34, 2.87, 0
34, 68, 2238, 7461, 98, 1138, 11, 34, 3.14, 0
35, 69, 2270, 7561, 99, 1138, 11, 34, 3.41, 0
35, 70, 2302, 7646, 98, 1138, 11, 34, 3.03, 0
35, 71, 2334, 7718, 99, 1138, 11, 34, 2.72, 0
37, 72, 2366, 7821, 99, 1138, 11, 34, 2.82, 0
37, 73, 2398, 7886, 99, 1138, 11, 34, 2.49, 0
37, 74, 2430, 7994, 99, 1138, 11, 34, 2.88, 0
37, 75, 2462, 8074, 98, 1138, 11, 34, 2.73, 0
38, 76, 2494, 8159, 99, 1138, 11, 34, 2.88, 0
38, 77, 2526, 8258, 99, 1138, 11, 34, 2.98, 0
39, 78, 2558, 8364, 99, 1138, 11, 34, 3.03, 0
39, 79, 2590, 8488, 99, 1138, 11, 34, 3.37, 0
39, 80, 2622, 8585, 99, 1138, 11, 34, 3.43, 0
40, 81, 2654, 8686, 99, 1138, 11, 34, 3.35, 0
