time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
1, 0, 60, 328, 100, 1052, 7, 27, 5.466666666666667, 0
2, 1, 90, 547, 100, 1117, 8, 29, 6.0777777777777775, 0
3, 2, 120, 801, 100, 1118, 9, 29, 7.15, 0
3, 3, 150, 1033, 100, 1127, 9, 29, 7.62, 0
4, 4, 180, 1226, 100, 1127, 9, 29, 7.46, 0
5, 5, 210, 1383, 99, 1127, 9, 29, 6.59, 0
5, 6, 240, 1549, 100, 1129, 10, 29, 5.91, 0
6, 7, 270, 1690, 100, 1129, 10, 29, 5.25, 0
6, 8, 300, 1795, 99, 1129, 10, 29, 4.66, 0
7, 9, 330, 1890, 100, 1129, 10, 29, 4.0, 0
8, 10, 360, 2001, 100, 1129, 10, 29, 3.6, 0
8, 11, 390, 2079, 99, 1129, 10, 29, 3.18, 0
8, 12, 420, 2162, 100, 1132, 11, 29, 3.09, 0
9, 13, 450, 2241, 99, 1132, 11, 29, 2.8, 0
9, 14, 480, 2317, 100, 1132, 11, 29, 2.61, 0
9, 15, 510, 2391, 100, 1132, 11, 29, 2.65, 0
10, 16, 540, 2453, 100, 1132, 11, 29, 2.49, 0
10, 17, 570, 2520, 100, 1132, 11, 29, 2.25, 0
10, 18, 600, 2593, 99, 1132, 11, 29, 2.27, 0
10, 19, 630, 2665, 99, 1132, 11, 29, 2.31, 0
10, 20, 660, 2734, 99, 1132, 11, 29, 2.35, 0
11, 21, 690, 2811, 100, 1134, 11, 29, 2.44, 0
11, 22, 720, 2887, 99, 1134, 11, 29, 2.53, 0
11, 23, 750, 2993, 99, 1134, 11, 29, 2.86, 0
12, 24, 780, 3150, 99, 1134, 11, 29, 3.62, 0
12, 25, 810, 3224, 100, 1134, 11, 29, 3.69, 0
12, 26, 840, 3302, 100, 1134, 11, 29, 3.37, 0
13, 27, 870, 3388, 99, 1134, 11, 29, 2.98, 0
13, 28, 900, 3466, 99, 1134, 11, 29, 2.59, 0
13, 29, 930, 3527, 99, 1134, 11, 29, 2.52, 0
13, 30, 960, 3598, 99, 1134, 11, 29, 2.41, 0
14, 31, 990, 3724, 99, 1134, 11, 29, 2.85, 0
14, 32, 1020, 3878, 99, 1134, 11, 29, 3.74, 0
15, 33, 1050, 3982, 99, 1150, 11, 30, 4.18, 0
15, 34, 1080, 4179, 99, 1150, 11, 30, 4.81, 0
16, 35, 1110, 4336, 99, 1150, 11, 30, 5.23, 0
16, 36, 1140, 4468, 97, 1150, 11, 30, 5.06, 0
17, 37, 1170, 4596, 99, 1150, 11, 30, 4.92, 0
17, 38, 1200, 4685, 99, 1150, 11, 30, 3.92, 0
17, 39, 1230, 4783, 99, 1150, 11, 30, 3.53, 0
18, 40, 1260, 4946, 100, 1150, 11, 30, 3.73, 0
18, 41, 1290, 5062, 99, 1150, 11, 30, 4.01, 0
18, 42, 1320, 5150, 99, 1150, 11, 30, 3.91, 0
19, 43, 1350, 5241, 99, 1150, 11, 30, 3.64, 0
19, 44, 1380, 5342, 99, 1150, 11, 30, 3.36, 0
19, 45, 1410, 5468, 99, 1150, 11, 30, 3.42, 0
20, 46, 1440, 5565, 100, 1150, 11, 30, 3.5, 0
20, 47, 1470, 5652, 99, 1150, 11, 30, 3.41, 0
20, 48, 1500, 5753, 100, 1150, 11, 30, 3.4, 0
21, 49, 1530, 5846, 100, 1150, 11, 30, 3.14, 0
21, 50, 1560, 5908, 100, 1150, 11, 30, 2.86, 0
21, 51, 1590, 5977, 99, 1150, 11, 30, 2.6, 0
21, 52, 1620, 6050, 99, 1150, 11, 30, 2.41, 0
21, 53, 1650, 6124, 99, 1150, 11, 30, 2.37, 0
22, 54, 1680, 6186, 99, 1150, 11, 30, 2.27, 0
22, 55, 1710, 6243, 99, 1150, 11, 30, 2.25, 0
22, 56, 1740, 6300, 99, 1150, 11, 30, 1.98, 0
22, 57, 1770, 6373, 98, 1150, 11, 30, 2.12, 0
