time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 60, 201, 100, 407, 0, 56, 3.35, 0
1, 1, 90, 289, 100, 426, 0, 59, 3.2111111111111112, 0
1, 2, 120, 375, 100, 432, 0, 59, 3.12, 0
1, 3, 150, 471, 100, 440, 0, 59, 2.97, 0
1, 4, 180, 572, 100, 440, 0, 59, 3.13, 0
2, 5, 210, 669, 100, 442, 0, 59, 3.16, 0
2, 6, 240, 765, 100, 442, 0, 59, 3.24, 0
2, 7, 270, 878, 100, 443, 0, 59, 3.36, 0
2, 8, 300, 974, 100, 443, 0, 59, 3.35, 0
2, 9, 330, 1073, 100, 493, 0, 68, 3.37, 0
3, 10, 360, 1145, 100, 493, 0, 68, 2.98, 0
3, 11, 390, 1244, 100, 493, 0, 68, 3.06, 0
3, 12, 420, 1351, 99, 493, 0, 68, 3.16, 0
3, 13, 450, 1451, 100, 493, 0, 68, 3.33, 0
3, 14, 480, 1543, 100, 493, 0, 68, 3.38, 0
4, 15, 510, 1629, 100, 493, 0, 68, 3.18, 0
4, 16, 540, 1728, 99, 493, 0, 68, 3.15, 0
4, 17, 570, 1834, 99, 493, 0, 68, 3.27, 0
4, 18, 600, 1929, 99, 493, 0, 68, 3.34, 0
4, 19, 630, 2034, 98, 493, 0, 68, 3.4, 0
5, 20, 660, 2139, 100, 493, 0, 68, 3.38, 0
5, 21, 690, 2239, 99, 493, 0, 68, 3.36, 0
5, 22, 720, 2335, 99, 493, 0, 68, 3.31, 0
5, 23, 750, 2418, 100, 493, 0, 68, 3.09, 0
5, 24, 780, 2522, 100, 536, 0, 75, 3.12, 0
6, 25, 810, 2616, 100, 536, 0, 75, 3.09, 0
6, 26, 840, 2733, 99, 536, 0, 75, 3.32, 0
6, 27, 870, 2821, 99, 537, 0, 75, 3.44, 0
6, 28, 900, 2895, 99, 537, 0, 75, 3.05, 0
6, 29, 930, 2988, 99, 537, 0, 75, 2.96, 0
6, 30, 960, 3084, 99, 537, 0, 75, 2.84, 0
7, 31, 990, 3190, 100, 562, 0, 80, 3.21, 0
7, 32, 1020, 3281, 99, 562, 0, 80, 3.26, 0
7, 33, 1050, 3390, 99, 562, 0, 80, 3.36, 0
7, 34, 1080, 3468, 99, 562, 0, 80, 3.1, 0
7, 35, 1110, 3560, 99, 562, 0, 80, 3.1, 0
7, 36, 1140, 3647, 99, 562, 0, 80, 2.9, 0
8, 37, 1170, 3733, 99, 562, 0, 80, 2.94, 0
8, 38, 1200, 3823, 99, 562, 0, 80, 2.92, 0
8, 39, 1230, 3914, 99, 562, 0, 80, 2.93, 0
8, 40, 1260, 3990, 99, 562, 0, 80, 2.86, 0
8, 41, 1290, 4066, 99, 562, 0, 80, 2.75, 0
8, 42, 1320, 4141, 99, 562, 0, 80, 2.56, 0
8, 43, 1350, 4212, 99, 562, 0, 80, 2.43, 0
9, 44, 1380, 4282, 99, 562, 0, 80, 2.38, 0
9, 45, 1410, 4354, 99, 562, 0, 80, 2.48, 0
9, 46, 1440, 4447, 100, 562, 0, 80, 2.57, 0
9, 47, 1470, 4517, 99, 562, 0, 80, 2.54, 0
9, 48, 1500, 4604, 99, 562, 0, 80, 2.75, 0
9, 49, 1530, 4686, 99, 562, 0, 80, 2.69, 0
9, 50, 1560, 4760, 99, 562, 0, 80, 2.64, 0
9, 51, 1590, 4848, 99, 562, 0, 80, 2.71, 0
10, 52, 1620, 4919, 99, 562, 0, 80, 2.54, 0
10, 53, 1650, 4998, 100, 562, 0, 80, 2.55, 0
10, 54, 1680, 5086, 99, 562, 0, 80, 2.65, 0
10, 55, 1710, 5164, 99, 562, 0, 80, 2.67, 0
10, 56, 1740, 5238, 99, 572, 0, 81, 2.7, 0
10, 57, 1770, 5312, 99, 572, 0, 81, 2.6, 0
10, 58, 1800, 5389, 98, 572, 0, 81, 2.43, 0
11, 59, 1830, 5468, 99, 573, 0, 81, 2.59, 0
11, 60, 1860, 5547, 99, 573, 0, 81, 2.57, 0
11, 61, 1890, 5613, 99, 573, 0, 81, 2.51, 0
11, 62, 1920, 5695, 100, 573, 0, 81, 2.63, 0
11, 63, 1950, 5777, 99, 573, 0, 81, 2.51, 0
11, 64, 1980, 5849, 99, 573, 0, 81, 2.55, 0
11, 65, 2010, 5913, 99, 573, 0, 81, 2.54, 0
11, 66, 2040, 5973, 99, 573, 0, 81, 2.24, 0
12, 67, 2070, 6069, 99, 573, 0, 81, 2.46, 0
