time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
6, 0, 62, 98, 100, 414, 3, 7, 1.5806451612903225, 0
10, 1, 94, 163, 100, 517, 4, 8, 1.7340425531914894, 0
16, 2, 126, 242, 100, 553, 5, 9, 2.16, 0
26, 3, 158, 319, 100, 585, 8, 9, 2.28, 0
32, 4, 190, 380, 100, 628, 10, 10, 2.22, 0
39, 5, 222, 474, 100, 666, 12, 10, 2.4, 0
43, 6, 254, 552, 100, 738, 12, 11, 2.38, 0
52, 7, 286, 647, 100, 797, 14, 12, 2.71, 0
61, 8, 318, 727, 100, 836, 15, 13, 2.58, 0
63, 9, 350, 819, 100, 888, 16, 13, 2.75, 0
72, 10, 382, 918, 100, 904, 16, 13, 2.78, 0
85, 11, 414, 1037, 100, 928, 17, 14, 3.17, 0
93, 12, 446, 1159, 100, 963, 17, 14, 3.47, 0
96, 13, 478, 1260, 100, 1057, 17, 15, 3.59, 0
101, 14, 510, 1361, 100, 1087, 17, 16, 3.31, 0
111, 15, 542, 1453, 100, 1091, 18, 16, 3.03, 0
116, 16, 574, 1567, 100, 1093, 18, 16, 3.14, 0
121, 17, 606, 1683, 100, 1106, 19, 16, 3.38, 0
125, 18, 638, 1787, 100, 1106, 19, 16, 3.43, 0
130, 19, 670, 1889, 100, 1130, 20, 16, 3.36, 0
134, 20, 702, 2011, 100, 1130, 20, 16, 3.38, 0
139, 21, 734, 2094, 100, 1131, 20, 16, 3.14, 0
141, 22, 766, 2196, 99, 1159, 20, 17, 3.12, 0
147, 23, 798, 2301, 99, 1188, 24, 17, 3.0, 0
152, 24, 830, 2424, 100, 1188, 24, 17, 3.38, 0
156, 25, 862, 2533, 100, 1214, 25, 18, 3.48, 0
160, 26, 894, 2642, 100, 1261, 26, 18, 3.52, 0
167, 27, 926, 2746, 100, 1284, 26, 19, 3.32, 0
175, 28, 958, 2848, 100, 1301, 27, 19, 3.23, 0
182, 29, 990, 2954, 100, 1301, 27, 19, 3.22, 0
192, 30, 1022, 3067, 100, 1318, 28, 19, 3.31, 0
196, 31, 1054, 3183, 100, 1331, 28, 19, 3.46, 0
206, 32, 1086, 3276, 100, 1331, 28, 19, 3.28, 0
208, 33, 1118, 3363, 100, 1331, 28, 19, 3.08, 0
216, 34, 1150, 3453, 100, 1339, 28, 19, 2.78, 0
222, 35, 1182, 3532, 100, 1348, 29, 19, 2.63, 0
226, 36, 1214, 3608, 100, 1348, 29, 19, 2.53, 0
228, 37, 1246, 3706, 100, 1348, 29, 19, 2.6, 0
234, 38, 1278, 3783, 100, 1348, 29, 19, 2.61, 0
241, 39, 1310, 3869, 99, 1377, 29, 20, 2.67, 0
247, 40, 1342, 3962, 100, 1378, 29, 20, 2.65, 0
255, 41, 1374, 4053, 99, 1378, 29, 20, 2.79, 0
262, 42, 1406, 4124, 99, 1411, 30, 20, 2.66, 0
268, 43, 1438, 4212, 99, 1435, 31, 21, 2.56, 0
278, 44, 1470, 4314, 100, 1452, 31, 21, 2.67, 0
285, 45, 1502, 4401, 99, 1461, 32, 21, 2.81, 0
293, 46, 1534, 4503, 99, 1479, 32, 21, 2.96, 0
303, 47, 1566, 4608, 100, 1479, 32, 21, 3.04, 0
310, 48, 1598, 4713, 100, 1485, 33, 21, 3.18, 0
320, 49, 1630, 4798, 100, 1485, 33, 21, 3.02, 0
334, 50, 1662, 4899, 100, 1485, 33, 21, 2.97, 0
348, 51, 1694, 4986, 99, 1485, 33, 21, 2.86, 0
355, 52, 1726, 5092, 99, 1485, 33, 21, 3.0, 0
359, 53, 1758, 5168, 99, 1485, 33, 21, 2.77, 0
362, 54, 1790, 5260, 100, 1485, 33, 21, 2.85, 0
368, 55, 1822, 5354, 99, 1485, 33, 21, 2.68, 0
386, 56, 1854, 5432, 100, 1485, 33, 21, 2.7, 0
388, 57, 1886, 5505, 99, 1485, 33, 21, 2.54, 0
396, 58, 1918, 5599, 100, 1485, 33, 21, 2.52, 0
402, 59, 1950, 5693, 99, 1495, 33, 22, 2.7, 0
406, 60, 1982, 5789, 99, 1495, 33, 22, 2.93, 0
415, 61, 2014, 5861, 100, 1495, 33, 22, 2.74, 0
419, 62, 2046, 5944, 99, 1495, 33, 22, 2.57, 0
431, 63, 2078, 6029, 99, 1495, 33, 22, 2.45, 0
434, 64, 2110, 6098, 100, 1495, 33, 22, 2.45, 0
441, 65, 2142, 6207, 99, 1495, 33, 22, 2.69, 0
447, 66, 2174, 6293, 99, 1495, 33, 22, 2.69, 0
455, 67, 2206, 6384, 99, 1502, 34, 22, 2.93, 0
458, 68, 2238, 6469, 99, 1502, 34, 22, 2.69, 0
470, 69, 2270, 6556, 99, 1502, 34, 22, 2.79, 0
477, 70, 2302, 6653, 99, 1503, 34, 22, 2.76, 0
481, 71, 2334, 6737, 100, 1535, 34, 22, 2.72, 0
487, 72, 2366, 6825, 99, 1535, 34, 22, 2.76, 0
495, 73, 2398, 6898, 100, 1535, 34, 22, 2.55, 0
498, 74, 2430, 6982, 99, 1535, 34, 22, 2.53, 0
505, 75, 2462, 7069, 99, 1535, 34, 22, 2.49, 0
513, 76, 2494, 7141, 99, 1535, 34, 22, 2.49, 0
520, 77, 2526, 7221, 99, 1535, 34, 22, 2.46, 0
530, 78, 2558, 7316, 100, 1535, 34, 22, 2.53, 0
536, 79, 2590, 7399, 99, 1535, 34, 22, 2.63, 0
544, 80, 2622, 7473, 99, 1535, 34, 22, 2.6, 0
550, 81, 2654, 7578, 99, 1535, 34, 22, 2.69, 0
553, 82, 2686, 7657, 99, 1535, 34, 22, 2.69, 0
558, 83, 2718, 7738, 99, 1536, 34, 22, 2.71, 0
567, 84, 2750, 7825, 99, 1536, 34, 22, 2.52, 0
577, 85, 2782, 7914, 99, 1536, 34, 22, 2.67, 0
583, 86, 2814, 8001, 99, 1536, 34, 22, 2.72, 0
590, 87, 2846, 8093, 100, 1536, 34, 22, 2.73, 0
598, 88, 2878, 8177, 99, 1536, 34, 22, 2.68, 0
603, 89, 2910, 8254, 99, 1536, 34, 22, 2.65, 0
611, 90, 2942, 8366, 100, 1536, 34, 22, 2.83, 0
620, 91, 2974, 8449, 99, 1536, 34, 22, 2.79, 0
627, 92, 3006, 8535, 100, 1536, 34, 22, 2.9, 0
636, 93, 3038, 8634, 99, 1536, 34, 22, 2.74, 0
641, 94, 3070, 8716, 99, 1536, 34, 22, 2.75, 0
648, 95, 3102, 8804, 99, 1536, 34, 22, 2.74, 0
653, 96, 3134, 8906, 99, 1536, 34, 22, 2.76, 0
659, 97, 3166, 8990, 99, 1536, 34, 22, 2.79, 0
666, 98, 3198, 9083, 99, 1536, 34, 22, 2.87, 0
674, 99, 3230, 9184, 99, 1536, 34, 22, 2.86, 0
678, 100, 3262, 9268, 99, 1536, 34, 22, 2.84, 0
689, 101, 3294, 9357, 99, 1536, 34, 22, 2.79, 0
697, 102, 3326, 9439, 99, 1536, 34, 22, 2.62, 0
706, 103, 3358, 9517, 99, 1536, 34, 22, 2.55, 0
710, 104, 3390, 9613, 99, 1536, 34, 22, 2.65, 0
716, 105, 3422, 9677, 99, 1612, 34, 23, 2.52, 0
721, 106, 3454, 9751, 99, 1612, 34, 23, 2.4, 0
733, 107, 3486, 9832, 98, 1612, 34, 23, 2.29, 0
747, 108, 3518, 9913, 99, 1612, 34, 23, 2.45, 0
755, 109, 3550, 9988, 99, 1612, 34, 23, 2.43, 0
757, 110, 3582, 10075, 99, 1612, 34, 23, 2.53, 0
