time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
0, 0, 2, 2, 50, 48, 0, 1, 1.0, 0
0, 1, 4, 4, 75, 49, 0, 1, 1.0, 0
0, 2, 6, 6, 83, 69, 0, 1, 1.0, 0
0, 3, 8, 8, 87, 70, 0, 1, 1.0, 0
0, 4, 10, 10, 90, 71, 0, 1, 1.0, 0
0, 5, 12, 12, 91, 72, 0, 1, 1.0, 0
0, 6, 14, 14, 92, 73, 0, 1, 1.0, 0
0, 7, 16, 16, 93, 74, 0, 1, 1.0, 0
1, 8, 18, 18, 94, 75, 0, 1, 1.0, 0
1, 9, 20, 20, 95, 76, 0, 1, 1.0, 0
1, 10, 22, 22, 95, 77, 0, 1, 1.0, 0
1, 11, 24, 24, 95, 78, 0, 1, 1.0, 0
1, 12, 26, 26, 96, 87, 0, 2, 1.0, 0
1, 13, 28, 28, 96, 94, 0, 2, 1.0, 0
1, 14, 30, 30, 96, 97, 0, 2, 1.0, 0
1, 15, 32, 32, 96, 111, 0, 2, 1.0, 0
1, 16, 34, 34, 97, 116, 0, 2, 1.0, 0
1, 17, 36, 36, 97, 121, 0, 2, 1.0, 0
2, 18, 38, 38, 97, 122, 0, 2, 1.0, 0
2, 19, 40, 40, 97, 131, 0, 3, 1.0, 0
2, 20, 42, 42, 97, 133, 0, 3, 1.0, 0
2, 21, 44, 44, 97, 135, 0, 3, 1.0, 0
2, 22, 46, 46, 97, 136, 0, 3, 1.0, 0
2, 23, 48, 48, 97, 145, 0, 3, 1.0, 0
2, 24, 50, 50, 98, 146, 0, 3, 1.0, 0
2, 25, 52, 52, 100, 179, 0, 3, 1.0, 0
2, 26, 54, 54, 98, 199, 0, 4, 1.0, 0
3, 27, 56, 56, 98, 219, 0, 4, 1.0, 0
3, 28, 58, 58, 98, 239, 0, 4, 1.0, 0
3, 29, 60, 60, 98, 273, 0, 5, 1.0, 0
3, 30, 62, 62, 98, 288, 0, 5, 1.0, 0
3, 31, 64, 64, 98, 320, 0, 6, 1.0, 0
