time, generation, evaluatedTests, evaluatedActions, neededBudget, coveredTargets, faults, lines, avgActionsPerTest, percentImprovedThroughtCrossover
4, 0, 62, 88, 100, 384, 1, 6, 1.4193548387096775, 0
6, 1, 94, 150, 100, 433, 2, 7, 1.5957446808510638, 0
8, 2, 126, 217, 100, 458, 2, 7, 1.91, 0
12, 3, 158, 282, 100, 516, 5, 8, 1.99, 0
24, 4, 190, 351, 100, 553, 6, 9, 2.06, 0
32, 5, 222, 424, 100, 583, 6, 9, 2.12, 0
39, 6, 254, 507, 100, 647, 6, 10, 2.33, 0
43, 7, 286, 586, 100, 682, 7, 10, 2.43, 0
45, 8, 318, 660, 100, 718, 8, 11, 2.44, 0
51, 9, 350, 745, 100, 773, 11, 11, 2.46, 0
61, 10, 382, 852, 100, 789, 13, 12, 2.74, 0
68, 11, 414, 950, 100, 880, 13, 13, 2.96, 0
80, 12, 446, 1044, 100, 884, 13, 13, 3.08, 0
96, 13, 478, 1136, 100, 905, 14, 13, 2.92, 0
109, 14, 510, 1223, 100, 915, 15, 13, 2.78, 0
120, 15, 542, 1357, 100, 959, 17, 14, 3.23, 0
132, 16, 574, 1464, 100, 960, 17, 14, 3.36, 0
146, 17, 606, 1555, 100, 975, 17, 14, 3.4, 0
153, 18, 638, 1657, 100, 977, 17, 14, 3.19, 0
165, 19, 670, 1746, 100, 994, 18, 14, 2.86, 0
175, 20, 702, 1847, 100, 1002, 18, 15, 2.98, 0
191, 21, 734, 1964, 100, 1074, 21, 16, 3.17, 0
205, 22, 766, 2100, 99, 1097, 22, 16, 3.68, 0
215, 23, 798, 2198, 100, 1107, 22, 16, 3.56, 0
225, 24, 830, 2303, 100, 1140, 24, 17, 3.46, 0
230, 25, 862, 2414, 100, 1164, 24, 17, 3.25, 0
243, 26, 894, 2519, 100, 1186, 25, 17, 3.3, 0
257, 27, 926, 2618, 100, 1295, 25, 19, 3.25, 0
271, 28, 958, 2743, 99, 1318, 25, 19, 3.34, 0
286, 29, 990, 2844, 100, 1319, 25, 19, 3.33, 0
294, 30, 1022, 2936, 100, 1334, 25, 19, 3.27, 0
297, 31, 1054, 3030, 100, 1368, 25, 20, 2.99, 0
305, 32, 1086, 3155, 100, 1368, 25, 20, 3.19, 0
313, 33, 1118, 3250, 99, 1368, 25, 20, 3.25, 0
328, 34, 1150, 3342, 100, 1377, 27, 20, 3.17, 0
339, 35, 1182, 3431, 100, 1410, 28, 20, 2.83, 0
348, 36, 1214, 3527, 100, 1422, 29, 20, 2.86, 0
350, 37, 1246, 3609, 99, 1422, 29, 20, 2.76, 0
355, 38, 1278, 3704, 100, 1462, 30, 21, 2.8, 0
372, 39, 1310, 3817, 100, 1462, 30, 21, 3.02, 0
383, 40, 1342, 3946, 100, 1476, 30, 21, 3.41, 0
395, 41, 1374, 4051, 100, 1476, 30, 21, 3.54, 0
403, 42, 1406, 4148, 99, 1476, 30, 21, 3.43, 0
421, 43, 1438, 4242, 99, 1476, 30, 21, 3.04, 0
427, 44, 1470, 4334, 100, 1491, 32, 21, 2.88, 0
436, 45, 1502, 4416, 99, 1491, 32, 21, 2.75, 0
451, 46, 1534, 4540, 99, 1491, 32, 21, 3.06, 0
465, 47, 1566, 4631, 100, 1491, 32, 21, 3.02, 0
477, 48, 1598, 4730, 100, 1491, 32, 21, 3.21, 0
491, 49, 1630, 4852, 100, 1491, 32, 21, 3.23, 0
502, 50, 1662, 4965, 99, 1491, 32, 21, 3.44, 0
512, 51, 1694, 5057, 99, 1491, 32, 21, 3.35, 0
520, 52, 1726, 5170, 99, 1491, 32, 21, 3.29, 0
531, 53, 1758, 5273, 99, 1491, 32, 21, 3.2, 0
541, 54, 1790, 5365, 99, 1491, 32, 21, 3.16, 0
550, 55, 1822, 5457, 99, 1491, 32, 21, 2.95, 0
553, 56, 1854, 5532, 99, 1491, 32, 21, 2.65, 0
557, 57, 1886, 5617, 99, 1499, 33, 21, 2.58, 0
560, 58, 1918, 5704, 100, 1499, 33, 21, 2.55, 0
571, 59, 1950, 5788, 99, 1499, 33, 21, 2.65, 0
576, 60, 1982, 5881, 99, 1499, 33, 21, 2.7, 0
584, 61, 2014, 5965, 100, 1502, 34, 21, 2.67, 0
588, 62, 2046, 6063, 99, 1502, 34, 21, 2.81, 0
596, 63, 2078, 6157, 99, 1502, 34, 21, 2.86, 0
602, 64, 2110, 6249, 99, 1502, 34, 21, 2.9, 0
610, 65, 2142, 6347, 99, 1503, 34, 21, 2.94, 0
617, 66, 2174, 6447, 99, 1503, 34, 21, 2.95, 0
624, 67, 2206, 6525, 99, 1503, 34, 21, 2.82, 0
633, 68, 2238, 6620, 99, 1503, 34, 21, 2.8, 0
638, 69, 2270, 6716, 99, 1503, 34, 21, 2.77, 0
643, 70, 2302, 6821, 99, 1503, 34, 21, 3.0, 0
647, 71, 2334, 6908, 99, 1503, 34, 21, 3.0, 0
653, 72, 2366, 7012, 99, 1503, 34, 21, 3.05, 0
659, 73, 2398, 7105, 100, 1503, 34, 21, 2.95, 0
661, 74, 2430, 7202, 100, 1503, 34, 21, 2.99, 0
668, 75, 2462, 7297, 99, 1503, 34, 21, 2.95, 0
679, 76, 2494, 7410, 99, 1504, 34, 21, 3.12, 0
687, 77, 2526, 7510, 99, 1504, 34, 21, 3.16, 0
698, 78, 2558, 7619, 100, 1504, 34, 21, 3.36, 0
701, 79, 2590, 7706, 99, 1504, 34, 21, 3.07, 0
705, 80, 2622, 7790, 100, 1504, 34, 21, 2.9, 0
712, 81, 2654, 7869, 99, 1504, 34, 21, 2.57, 0
718, 82, 2686, 7947, 99, 1504, 34, 21, 2.47, 0
731, 83, 2718, 8016, 100, 1504, 34, 21, 2.35, 0
740, 84, 2750, 8105, 99, 1504, 34, 21, 2.45, 0
746, 85, 2782, 8186, 99, 1504, 34, 21, 2.44, 0
753, 86, 2814, 8254, 99, 1504, 34, 21, 2.43, 0
759, 87, 2846, 8345, 99, 1504, 34, 21, 2.46, 0
764, 88, 2878, 8432, 99, 1504, 34, 21, 2.52, 0
773, 89, 2910, 8521, 99, 1504, 34, 21, 2.76, 0
779, 90, 2942, 8583, 100, 1504, 34, 21, 2.46, 0
784, 91, 2974, 8666, 99, 1504, 34, 21, 2.43, 0
795, 92, 3006, 8748, 99, 1504, 34, 21, 2.34, 0
800, 93, 3038, 8837, 99, 1504, 34, 21, 2.66, 0
812, 94, 3070, 8944, 99, 1504, 34, 21, 2.85, 0
821, 95, 3102, 9037, 99, 1504, 34, 21, 2.96, 0
830, 96, 3134, 9110, 100, 1504, 34, 21, 2.8, 0
832, 97, 3166, 9209, 99, 1504, 34, 21, 2.77, 0
842, 98, 3198, 9300, 99, 1504, 34, 21, 2.72, 0
849, 99, 3230, 9388, 99, 1504, 34, 21, 2.85, 0
855, 100, 3262, 9471, 99, 1504, 34, 21, 2.75, 0
861, 101, 3294, 9542, 99, 1504, 34, 21, 2.5, 0
875, 102, 3326, 9654, 99, 1504, 34, 21, 2.72, 0
880, 103, 3358, 9744, 99, 1504, 34, 21, 2.8, 0
885, 104, 3390, 9858, 99, 1504, 34, 21, 3.24, 0
890, 105, 3422, 9931, 99, 1504, 34, 21, 2.86, 0
897, 106, 3454, 10043, 99, 1504, 34, 21, 3.1, 0
906, 107, 3486, 10132, 99, 1536, 34, 22, 2.84, 0
910, 108, 3518, 10209, 98, 1536, 34, 22, 2.83, 0
916, 109, 3550, 10307, 99, 1536, 34, 22, 2.69, 0
929, 110, 3582, 10402, 99, 1536, 34, 22, 2.77, 0
939, 111, 3614, 10480, 99, 1536, 34, 22, 2.75, 0
945, 112, 3646, 10581, 99, 1536, 34, 22, 2.81, 0
960, 113, 3678, 10686, 99, 1536, 34, 22, 2.91, 0
974, 114, 3710, 10786, 99, 1536, 34, 22, 3.14, 0
989, 115, 3742, 10879, 98, 1536, 34, 22, 3.1, 0
999, 116, 3774, 10962, 98, 1536, 34, 22, 2.84, 0
1009, 117, 3806, 11076, 99, 1536, 34, 22, 3.01, 0
1015, 118, 3838, 11173, 99, 1536, 34, 22, 3.0, 0
1022, 119, 3870, 11257, 99, 1536, 34, 22, 3.01, 0
1036, 120, 3902, 11342, 99, 1536, 34, 22, 2.85, 0
1046, 121, 3934, 11448, 99, 1536, 34, 22, 2.81, 0
1053, 122, 3966, 11542, 99, 1536, 34, 22, 2.98, 0
1058, 123, 3998, 11642, 99, 1536, 34, 22, 3.08, 0
1063, 124, 4030, 11746, 99, 1538, 34, 22, 3.07, 0
1077, 125, 4062, 11840, 98, 1538, 34, 22, 3.04, 0
1087, 126, 4094, 11935, 99, 1538, 34, 22, 3.04, 0
1095, 127, 4126, 12021, 99, 1538, 34, 22, 2.86, 0
1105, 128, 4158, 12095, 99, 1538, 34, 22, 2.62, 0
1108, 129, 4190, 12192, 99, 1538, 34, 22, 2.67, 0
1113, 130, 4222, 12274, 99, 1538, 34, 22, 2.58, 0
1122, 131, 4254, 12362, 98, 1538, 34, 22, 2.72, 0
1126, 132, 4286, 12462, 99, 1538, 34, 22, 2.75, 0
1136, 133, 4318, 12556, 99, 1538, 34, 22, 2.88, 0
1142, 134, 4350, 12646, 99, 1538, 34, 22, 2.91, 0
1147, 135, 4382, 12732, 99, 1538, 34, 22, 2.78, 0
1152, 136, 4414, 12812, 99, 1538, 34, 22, 2.65, 0
